"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Tutaj Brazilian Jiu Jitsu";"https://www.tutajbjj.com/";(708) 689-9680;"1525 Circle Ave.";"Forest Park";"IL";60130;;"United States";"At Tutaj Brazilian Jiu Jitsu, we combine Brazilian Jiu Jitsu, often called Gracie Jiu Jitsu, Wrestling, and Judo into one fluid art. We teach Wrestling and Judo takedowns, and BJJ and Wrestling for groundwork. Students are then given the chance to combine everything they have learned in live training and open mats.";"https://static1.squarespace.com/static/5538621ae4b0a3d5e6f4bb80/t/59405a7fd482e9b762c489e2/1497389700822/new+logo+2.jpg?format=750w";"https://www.tutajbjj.com/kids";"The primary goal of the kids class is to teach not only Brazilian Jiu Jitsu but also motor skills, both general and Brazilian Jiu Jitsu specific. Brazilian Jiu Jitsu will also help increase athletic and self-defense abilities which will instill confidence. At Tutaj BJJ we only use positive reinforcement.  It is very important that the kids have a genuine love of Brazilian Jiu Jitsu so that it becomes a life-long pursuit of learning and development. Classes will be fun, informative, and beneficial for all who attend.";;;"Self Defense, Kickboxing, Yoga, Pilates";;"https://www.tutajbjj.com/schedule";;"Jon Tutaj";"Free Trial Class";"tutajbjj@gmail.com";"https://www.facebook.com/tutajbjj/";"https://www.youtube.com/user/tutajbjj";"https://youtu.be/ErpbR5m55hY";;1;;
"BJJ Lifestyle Academy";"http://www.bellevillejiujitsu.com/";(314) 780-4222;"5308 North Belt West";"Belleville";"IL";62226;;"United States";"The instructor is “Brazilian” Mike Rethmeyer, a three time Pan American Jiu-Jitsu medalist. Rethmeyer has won numerous championships including NAGA, The Arnold Classic and The Relson Gracie US Nationals.";"http://www.bellevillejiujitsu.com/brazilian-jiu-jitsu/BJJ-Lifestyle-hdr.jpg";"http://www.bellevillejiujitsu.com/programs.html";"Whether you want your child to learn the best form of self-defense around, or to compete nationally, BJJ Lifestyle Academy is the perfect school for you.";;;"MMA, Wrestling, Conditioning, Boxing, Muay Thai";;"http://www.bellevillejiujitsu.com/class-schedule.html";;"Mike Rethmeyer";"Free Week Of Class";"michael_brjj@juno.com";"https://www.facebook.com/BJJ-Lifestyle-Academy-152398421514518/";;;;1;;
"Headnod HQ";"http://hnd.headnodhq.com/";(618) 709-2835;"3716 Pontoon Rd.";"Pontoon Beach";"IL";62040;;"United States";"It’s been proven time after time, Brazilian Jiu Jitsu is the most effective form of Self-Defense. Brazilian Jiu Jitsu is a self-defense system that allows a smaller person to both survive an attack and defeat a larger, stronger opponent by using technique. We teach in a way that both young and old can learn. Jiu Jitsu is also a great way to get in shape as it’s both fun and still physically challenging. We have classes for adults and kids. Brazilian Jiu Jitsu is for everyone. We have physicians, academics, law enforcement, retirees, moms and dads, and even people with disabilities; some have been injured serving this country. In fact, we have people drive from all over the region to come to class and train with us throughout the week.";;;;;;;;;;"Steve McKinney";;;"https://www.facebook.com/headnodhq";;;;1;;
"Prevail Jiu-Jitsu Studio";"https://www.prevailbjj.com/";(708) 243-7100;"5 W. Second Street";"Hinsdale";"IL";60521;;"United States";"At Prevail, we specialize in teaching authentic Brazilian Jiu-Jitsu, Boxing, Kickboxing and Fitness Classes to children and adults of all ages and levels. Our goal is for you to have fun while also learning techniques to defend yourself as well as improve your self-confidence and health.";"https://irp-cdn.multiscreensite.com/4daa775a/dms3rep/multi/desktop/prevails+msall.PNG";;;;;;;"https://www.prevailbjj.com/class-schedule";;"Coach Maher";;"prevail.jiujitsu@gmail.com";"https://www.facebook.com/PrevailJiuJitsu/";;;;1;;
"Comprido Brazilian Jiu-Jitsu";"https://compridobjj.com/";(630) 307-3555;"152 Stratford Square Mall, Unit #22B";"Bloomingdale";"IL";60108;;"United States";"My love for Jiu Jitsu started many years ago at the age of 16 (1993) when I began training. It was always my dream to be the best practitioner I can be and to elevate my students to the height of their potential. I believe that BJJ helps build strength of character.  It teaches people, especially children, to be responsible for their actions and to make their own decisions. Of course, it is a great sport and self-defense art, but the most important thing that BJJ does is help build a strong individual overall on and off the mats. At Comprido BJJ, we build champions. ";"https://compridobjj.com/wp-content/uploads/2018/02/CBJJ-Logo-Original-half-size.png";"https://compridobjj.com/kids-class-anti-bullying/";"At the Comprido BJJ Academy, we believe that the training your child receives will last a lifetime! Martial arts, especially Brazilian Jiu-Jitsu, will increase their self-esteem and confidence as they are presented with new challenges in a fun safe atmosphere. Your child will have a head start in life because they will be ready to deal with tough situations such as peer pressure and bullying. Our Brazilian Jiu-Jitsu instructors will teach your child how to use technique over strength and most importantly your child will have FUN AND LOTS OF IT!";;;"Jeet Kune Do";;"https://compridobjj.com/schedule/";;"Rodrigo “Comprido” Medeiros";"Free Trial Class";"info@compridobjj.com";"https://www.facebook.com/BJJBloomingdale/";;;;1;;
"Marcos Escobar Brazilian Jiu Jitsu";"https://www.escobarbjj.com/";(630) 398-6515;"432 Green Bay Rd.";"Highwood";"IL";60040;;"United States";"Brazilian Jiu-Jitsu is a martial art and combat sport that focuses on grappling and especially ground fighting with the goal of gaining a dominant position and using joint-locks and chokeholds to force an opponent to submit or be knocked out depending on what submission method is used. It promotes the principle that a smaller, weaker person using leverage and proper technique can successfully defend against a bigger, stronger assailant. It primarily uses Judo takedowns to take the fight to the ground and gain the dominant position. BJJ can be trained for self defense, sport grappling tournaments (gi and no-gi) and mixed martial arts (MMA) competition. Sparring (commonly referred to as 'rolling') and live drilling play a major role in training, and a premium is placed on performance, especially in competition,  in relation to progress and ascension through its ranking system. ";"https://static.wixstatic.com/media/016fdd_92a1a1f52036487e95a6cfb86899d27f~mv2_d_1786_1794_s_2.png/v1/fill/w_86,h_86,al_c,q_80,usm_0.66_1.00_0.01/016fdd_92a1a1f52036487e95a6cfb86899d27f~mv2_d_1786_1794_s_2.webp";"https://www.escobarbjj.com/classes";"In a fun controlled environment, your kids from 4 years old onwards will begin their journey. The first goals on our Kids BJJ Program are to learn the basics of self defense and to naturally develop confidence, discipline, determination and resilience. Jiu Jitsu helps build character and an understanding that winning and losing is part of life. It is how you bounce back from a loss that matters. During our classes we consistently encourage and teach our kids to be responsible, respect their parents, use Jiu Jitsu only for self defense or during class, eat healthy and have fun!";;;;;;;"Marcos Escobar";;"mebjja@gmail.com";"https://www.facebook.com/escobarbjj";"https://www.youtube.com/user/escobarbjj";"https://youtu.be/u6CrSN3QR-w";;1;;
"Alpha BJJ";"http://alphajiujitsu.com/";(815) 345-4153;"222 N Benton St";"Woodstock";"IL";60098;;"United States";"Founded January 2015 by Brazilian Jiu Jitsu Black Belt Alex Embry And  Brown Belt Dan Hart - Alpha BJJ believes In The Core Concepts Jiu Jitsu. While every aspect of jiu jitsu is important and valid; competition, self-defense, and mixed martial arts fighting, it is the core fundamental art that is central to all of them. This art can be transmitted to anyone, regardless of their athletic attributes. It is this attitude that drives Alpha BJJ. We strive to offer a low stress learning environment, welcoming to anyone, who wants to learn the art of jiu jitsu regardless of their reasons for doing so.  It is our goal to offer highly technical, effective, and safe instruction of the highest caliber.";"http://alphajiujitsu.com/wp-content/uploads/2015/01/logotriangleback.png";"http://alphajiujitsu.com/#section-classes";"We are proud to offer self defense and martial arts training to kids from ages 6 and up to encourage self discipline, confidence, and physical fitness.";;;"Pekiti-Tirsia Kali";;"http://alphajiujitsu.com/#section-schedule";;"Alex Embry";"1 Month Unlimited Training Plus Uniform And Belt for $99 ";;"https://www.facebook.com/alphabjj/";"https://www.youtube.com/channel/UCJhRVuwbm__LwXPvFMReMww";"https://youtu.be/bDVJzSOx1y8";;1;;
"Hit Squad";"http://thehitsquad.com/";(618) 452-8561;"400 A Street, Suite D";"Granite City";"IL";62040;;"United States";"The HIT Squad is a world-class training center located in Granite City, Il. We provide our members with state-of-the-art equipment, excellent customer service, and professional instructors. The HIT Squad has new locker rooms, a competition cage, a boxing ring, 3,000 square feet of Hammer Strength weight lifting and fitness equipment, 1,000 square feet of cardio. equipment, 5,000 square feet of matted wrestling.grappling area surrounded by octagon fencing, and a member’s lounge.";"http://thehitsquad.com/images/weblogo.png";"http://thehitsquad.com/youth-classes";"Kid’s classes at The HIT Squad are focused on building a positive attitude, an appreciation of self-discipline, and a sense of respect for peers and teachers all while having a blast. Students are rewarded for positive behavior through recognition and new belts given to them by their instructors. Our program is designed to help young students effectively handle the challenges they’ll likely face, such as time management, homework, and even bullies. We focus on providing kid’s the tools to deal with life’s many challenges, all while ensuring they have a great time! Kid’s classes are always an exceptional way to promote good health and fitness skills in children. From an early age, the young student learns first hand the value of athletic actives, the positive impact it has on their mood and the comradely they feel amongst teammates. Many of our students and parents regularly travel around the United States as a team and compete in Judo and Jiu-Jitsu tournaments and other competitions. ";;"We have programs dedicated to womens fitness and self-defense training. Our training regime is focused on strengthening the skills women need to build confidence and get in great shape, while learning the tools to defend themselves.";"MMA, Judo, Boxing, Kickboxing, Conditioning Classes";;"http://thehitsquad.com/schedule";;;;;"https://www.facebook.com/thehitsquad";;;;1;;
"Yi's Martial Arts Fitness Academy";"https://altonkarate.com/";(618) 251-5425;"18 E Ferguson Ave";"Wood River";"IL";62095;;"United States";"Welcome To Yi's Martial Arts Fitness Academy, where we're offering professional martial arts training for students of all ages and abilities. We are proud to maintain a family-friendly facility where you can feel welcomed on day one. Whether you're hoping to stay active, learn self-defense, or take on a new family tradition, we've got the answer! We have helped families across Alton and Wood River thrive - and you could be next.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/Logo-114819.png";"https://altonkarate.com/classes/Kids-Martial-Arts";"At Yi's Martial Arts Fitness Academy, we take pride in offering the highest quality Kids Martial Arts training in town. Beginning with the youngest students in our Lil' Dragons program, through the juniors and teens that train in our Family Martial Arts program, we are committed to offering support and professional instruction every step of the way. We are proud to serve everyone across Alton and Wood River.";;;"Self-Defense Seminars";;;;"Chris Lee";"Try out 5 weeks of training for just $59.";"gmchrislee@gmail.com ";"https://www.facebook.com/Ymafitnessfans/";"https://www.youtube.com/user/ymafitness";"https://youtu.be/IGONvZhF4Ak";;1;;
"Serafin Brazilian Jiu-Jitsu";"http://serafinjiujitsu.com/";(224) 260-1472;"2306 Main Street";"Evanston";"IL";60202;;"United States";"Serafin Brazilian Jiu-Jitsu is the North Shore’s top BJJ academy offering world-class instruction in Brazilian Jiu-Jitsu, Boxing, Mixed Martial Arts, and self-defense. Our professional coaching staff are here to ensure the highest quality instruction in a safe, friendly, and clean training environment.  We strive to provide our students the best experience on and off the mats.";"http://static1.squarespace.com/static/56ca08c527d4bd3fdb2ef52a/t/56ca0e6107eaa0772e16e615/1516816076936/?format=1500w";;;;;"Boxing";;"http://serafinjiujitsu.com/classes-1";;"Jeff Serafin";;"serafinbjj@gmail.com";"https://www.facebook.com/serafinbjj/";"https://www.youtube.com/channel/UCHCcldDWkGi4nfrRNTd7sgQ";"https://youtu.be/ignt3jDZkOs";;1;;
"New Breed Training Center";"https://www.newbreedtrainingcenter.com/";(847) 674-3577;"5647 West Howard St";"Niles";"IL";60714;;"United States";"Established in November 2004, new breed training center initially started out as just a group of friends with one simple mission statement. Our goal was to be able to bring together a group of friends and change the way we trained.  We loved brazilian jiu-jitsu and wanted an open environment in which everyone had a voice and everyone was able to contribute - as a result, New Breed Training Center was born. We quickly became one of the most prominent Brazilian Jiu-Jitsu Teams in the Chicagoland Area and in the Midwest, winning 3-consecutive North American Grappling Association (NAGA) Team Titles, A Titan Grappling Championship Team Title, and producing many individual accolades. After making our mark on the Midwest/Regional Scene, our Brazilian Jiu-Jitsu Team set their sites on the international circuit and has since produced a countless number of International Brazilian Jiu-Jitsu Federation (IBJJF) champions, Abu Dhabi World Pro Champions, Mixed Martial Art Competitors, and so much more!!! Eventually, we moved from our modest roots in Evanston and Skokie to our current Niles facility in January 2011.  Throughout the years, we have become more than just a Brazilian Jiu-Jitsu Team. We’ve become a family. We believe that in order to best achieve everyone’s goals, the most important component is your training environment.We have always dedicated our efforts into maintaining the quality of the environment in which all of our members train; ensuring that everyone “gets better together.” New Breed Training Center is the culmination of what has been years of dedication, hard work, and friendship. We are happy and honored to share what we’ve learned with you.";"https://static.wixstatic.com/media/0b9fcd_c770b1781f394bb78b7ad99e2c5f9c9a~mv2.png/v1/crop/x_9,y_0,w_758,h_797/fill/w_214,h_224,al_c,q_80,usm_0.66_1.00_0.01/newbreedlogo.webp";"https://www.newbreedtrainingcenter.com/programs";"Our Kids’ Brazilian Jiu-Jitsu program is designed to challenge your children to utilize and develop both their bodies and minds. your children will learn fundamental movements, concepts, and condition their bodies to prepare them for their time to join up with the adult Brazilian Jiu-Jitsu programs. Our goal is for each child to “want” to come to Brazilian Jiu-Jitsu and make training part of their daily routine so that when they grow older, they will continue to develop and flourish in the martial art. Kids’ Brazilian Jiu-Jitsu classes are held 6-days per week and have a curriculum which will continually reinforce good technique while developing their abilities.";;;"Muay Thai Kickboxing, MMA, Boxing";;"https://www.newbreedtrainingcenter.com/schedule";"Mon-Thurs: 9:30am-1:30pm, 4:00pm-9:30pm, Fri: 10:00am-1:30pm, 5:00pm-7:00pm, Sat: 9:00am-1:30pm, Sun: 10:30am-12:00pm";"Mark Vives";"Free Week Of Classes";;"https://www.facebook.com/newbreedtrainingcenter";"https://www.youtube.com/user/nbjjchicago";;;1;;
"Bodhi Collaborative Brazilian Jiu Jitsu";"http://www.bodhicollaborative.com/";(331) 330-0662;"2081 63rd St.​";"Downers Grove";"IL";60516;;"United States";"Bodhi Collaborative is the Brazilian Jiu Jitsu program at CounterStrike MMA Academy in Downers Grove, Illinois. We are affiliated with IBJJF third-degree black belt Jonatas Novaes. Our goal is to develop well-rounded jiu jitsu practitioners whether they’re looking to compete, stay in shape, or learn self-defense. Classes are taught in a safe, family friendly environment by instructors who are dedicated to giving individualized attention to students. The unique curriculum allows for easy learning for beginners, while providing challenges to advanced students through the constant exploration of techniques and concepts.";"http://www.bodhicollaborative.com/uploads/4/7/8/9/47898109/editor/bodhi-shirt-back_2.jpg?1543614767";;;;;;"Membership rates are fully customizable for your training needs and goals. We provide affordable options for part time jiu jitsu practitioners starting at just $90 per month, to packages for those that want to train in multiple martial arts. Family rates are also available. ";"http://www.bodhicollaborative.com/classes--pricing.html";;"Tristan Espiritu";"FREE intro week";"bodhi.collaborative@gmail.com";"https://www.facebook.com/bodhi.collaborative/";;;;1;;
"Lake County Brazilian Jiu-Jitsu";"https://www.lakecountybjj.com/";(847) 495-2557;"370 Townline Rd";"Mundelein";"IL";60060;;"United States";"We are Lake County’s premier Brazilian Jiu-Jitsu academy. We offer the most classes in Adult Brazilian Jiu-Jitsu and children’s Brazilian Jiu-Jitsu in Lake County. Our classes are designed to teach you self defense, get a great workout, and learn a new sport all while having fun. We offer kids' classes for ages 5 and up. We are a proud affiliate of Checkmat Brazilian Jiu-Jitsu family. We are excited to bring our brand of BJJ to the Lake County area.";"https://www.lakecountybjj.com/wp-content/uploads/2018/01/logo.png";"https://www.lakecountybjj.com/program/kids-martial-arts/";"When kids respect themselves, they also learn to respect others. The pursuit of regular, small goals helps kids learn the benefits of discipline. Kids learn to work through mistakes and disappointments without losing control. Our instruction inside our martial arts school translate to greater discipline in any situation.";;;;;;"Mon: 10:00am-9:00pm; Tues, Thurs: 6:00am-9:00pm; Wed: 5:00pm-9:00pm; Fri: 10:00am-8:00pm; Sat: 9:30am-11:30am";"Carlos Archila";;"info@lakecountybjj.com";"https://www.facebook.com/lakecountybjj";"https://www.youtube.com/channel/UCeZueeOWNcLSDnREWR-wflg";"https://youtu.be/YMexqQO3pFA";;1;;
"Olympus Jiu-Jitsu";"http://www.olympusjj.com/";(630) 797-0816;"1501 Indiana Ave, Unit 1A";"Saint Charles";"IL";60174;;"United States";;;"http://www.olympusjj.com/kids-jiu-jitsu.html";"Give your kids a solid self-defense foundation that will carry over into their daily lives and other activities. These classes are fun and full of action to help your children prevent and overcome bullying, stranger danger, increase fitness levels and coordination skills, help them to mentally focus, instill strong confidence in themselves, respect for others and self-discipline.";;;;;"http://www.olympusjj.com/class-schedule.html";;;"FREE Jiu-Jitsu & Striking Trial Class";"olympusjj@yahoo.com";"https://www.facebook.com/olympusjj";"https://www.youtube.com/channel/UCDL5fShYYM2dUx70EBJWrmA/";"https://youtu.be/V0q1W1GfZeI";;1;;
"Mission MMA and Fitness";"http://missionmmachicago.com/";(312) 265-1856;"1620 W Carroll Ave";"Chicago";"IL";60612;;"United States";"Learn from the best Mixed Martial Arts instructors in the area who are dedicated to providing a stable, family environment where you can excel in your personal goals and find a varied and supportive community. Whether your plan is to compete, lose weight, meet new like-minded people or increase your day-to-day life, we will help you get there faster than you ever thought possible while having fun doing it! The benefits of Mixed Marital Arts classes are endless. From confidence and self-esteem to discipline and empowerment, whether you're enjoying our Muay Thai Kickboxing classes or our Fitness programs, you'll start seeing improvement in mind, body and spirit in only a few short classes.";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/ri4pdwmtesmifw7nlmh7.png";"http://missionmmachicago.com/classes/Kids-Self-Defense";"Kids Self Defense classes provide a safe, active atmosphere where kids can release some energy and have fun. Under professional guidance, your young athlete will learn more than just martial arts - and have a lot of fun doing it! We teach Kids Self Defense using tested and efficient real world applications that give kids the martial arts techniques and knowledge they need to protect themselves in various circumstances. Learning evasion techniques, peaceful confrontation management, and effective self defense techniques in this course will instill a sense of confidence within your child. Our devoted instructors will reinforce the important life skills of confidence, discipline, hard work, team work, and most importantly respect.";"http://missionmmachicago.com/classes/Women's-Brazilian-Jiu-Jitsu";"At Mission MMA in Chicago our Women’s Brazilian Jiu Jitsu (BJJ) program is structured to achieve maximum comfort for females interested in pursuing Brazilian Jiu-Jitsu. This class offers a relaxed and non-threatening environment for all women. Never been to a martial arts class before? No problem, we welcome and encourage beginner students to attend. In our Women’s Brazilian Jiu Jitsu classes you will learn top notch self defense techniques while getting into superior shape. We promise that you will grow stronger and learn these methods quickly under the guidance of experienced and accomplished female instructors. ";"Muay Thai Kickboxing, Fitness";;"http://missionmmachicago.com/blog/57399/Schedule";;"Said Hatim";;"info@missionmmachicago.com";"https://www.facebook.com/MissionMMAchicago";"https://www.youtube.com/channel/UCfPaDzFvM5dpNllcSno5LXg";"https://youtu.be/_QzVgZbFPDg";;1;;
"ROL Academy of Jiu Jitsu";"https://www.rolacademy.com/";(708) 682-6262;"15629 S 71st Ct.";"Orland Park";"IL";60462;;"United States";"Professor Thomas began his Brazilian Jiu Jitsu journey in 2000 under the watchful eye of the late Grandmaster Carlson Gracie Sr. in Chicago. In 2014, Professor Thomas was promoted to First Degree by Professor Eddie Redzovic and Grandmaster Carley Gracie. Shortly after, he decided to continue promoting the Jiu Jitsu lifestyle by relaying his knowledge and experience to others. That’s when the idea of ROL Academy of Jiu Jitsu was born. In 2015, his long-time dream finally came true: ROL Academy of Jiu Jitsu opened its doors to the public in Orland Park, Illinois. In 2017, Professor Thomas was promoted to Second Degree by Professor Eddie Redzovic and Grandmaster Carley Gracie.";"https://static.wixstatic.com/media/874ad8_b91dfb69df214049af29458cddaf1453~mv2.png/v1/fill/w_84,h_78,al_c,q_80,usm_0.66_1.00_0.01/ROL-circle-logo-1.webp";;"ROL Academy Kids Program has been created to allow your child to get introduced to the art of Brazilian Jiu Jitsu. Classes include games, activities, techniques, physical drills, and live training.";;;;;;;"Thomas Rozdzynski";;;"https://www.facebook.com/rolacademy";"https://www.youtube.com/channel/UC8pfXsQeE20xqIrQKTUj5Pw";"https://youtu.be/uUdZFpUHDwA";;1;;
"MBD Martial Arts Academy";"http://www.mbdmartialarts.com/";(847) 297-2788;"1508 Miner St.";"Des Plaines";"IL";60016;;"United States";"At MBD Martial Arts Academy we teach traditional karate as well as realistic self defense - no matter what your starting level is you'll benefit from moving your body in fun new ways, leaing amazing life saving skills, and becoming part of a close knit martial arts community!";"http://www.mbdmartialarts.com/assets/school/1099/logo.png";"http://www.mbdmartialarts.com/klma";"Amazing! MBD Martial Arts Academy Program Not Only Teaches Kids Self-Defense… But Gives Them The Tools They Need For Success In Life…From focusing, to goal setting, to self-discipline, to self-respect – kids emerge from this program changed for the better. And their parents couldn't be happier. ";;;"Krav Maga, Kickboxing, Summer Camp For Kids";;;;"Michelle DeLaRosa";;;"https://www.facebook.com/mbdmartialarts/";"https://www.youtube.com/channel/UCuT_qCa-G56GV58wiZtccLw";"https://youtu.be/F8OLk9wj4i4";;1;;
"Gracie Barra Champaign";"http://www.gbchampaign.com/";(217) 302-6126;"408 N Race St., Ste E";"Urbana";"IL";61801;;"United States";"Gracie Barra Champaign offers Brazilian Jiu-Jitsu classes with top quality instruction to meet the needs of its students – whether it is to get in better shape, learn Jiu-Jitsu for sport or for self-defense. Gracie Barra Champaign offers classes for all ages and skill levels. In addition to learning the art of BJJ, emphasis is placed on fostering a team and family dynamic among students and instructors. All members become part of the Gracie Barra family and are treated with respect, regardless of belt rank or experience level. At GB Champaign, students are the number one priority. Our instructors have dedicated their lives to the martial arts, and strive to make each training experience one to remember by inspiring their students to live the Brazilian Jiu-Jitsu lifestyle. The Gracie Barra family is a global organization formed by more than 500 schools worldwide. School owners work together to ensure that classes are aligned with the Gracie Barra Program Structure developed by Master Carlos Gracie Jr. to meet the needs of students of different ages, gender and levels. In addition to BJJ, Gracie Barra Champaign offers Commando Krav Maga classes.  Commando Krav Maga is the ultimate Israeli reality based street self-defense system. CKM was designed to teach students to protect themselves against brutal and vicious street confrontations by using no-nonsense, efficient, straight forward moves. Whether you want to learn self-defense, ground fighting, or just get in amazing shape, there is a place for you at Gracie Barra Champaign!";"http://www.gbchampaign.com/uploads/7/8/1/6/78164848/1-gb.jpg";"http://www.gbchampaign.com/childrens-program.html";"To excel in any endeavor, individuals need to have a strong set of values and a solid character that gives them perseverance to achieve his or her goals. The Gracie Barra Future Champions Program was created to provide children ages 6-12 with an environment that allows them to experience and understand core values like focus, discipline, persistence, cooperation and respect.";;;"Commando Krav Maga & Muay Thai, Barra FIT & Muay Thai";;;;"Josh Cadenbach";;"info@gbchampaign.com";"https://www.facebook.com/gbchampaign/";"https://www.youtube.com/channel/UCtLlyoABhKwBiVc6IuHEB9A";"https://youtu.be/e0ZDcn4TG50";;1;;
"Staley Martial Arts";"https://www.staleymartialarts.com/";(847) 905-0264;"123 Green Bay Rd";"Wilmette";"IL";60091;;"United States";"Staley Martial Arts is a family oriented Brazilian Jiu-Jitsu and Self Defense school located in Wilmette that embraces and teaches the traditional values of martial arts rather than the popular trend of an MMA gym. We strive to give back to the community and help students to progress and evolve throughout their education competitively, personally and in all pertinent areas of their lives. We offer group and individual classes for students of all ages and skill levels in Jiu-Jitsu and self defense. Our youngest student is 18 months and our oldest student is 71 years old.";"https://static.wixstatic.com/media/3fc5e1_a576dee241bb45c9b9818aeac3f079e3~mv2.png/v1/fill/w_70,h_85,al_c,q_80,usm_0.66_1.00_0.01/3fc5e1_a576dee241bb45c9b9818aeac3f079e3~mv2.webp";;;;;"Taekwondo, Self Defense";;"https://www.staleymartialarts.com/schedule";;"Gustavo Rudel";;"info@staleymartialarts.com";"https://www.facebook.com/staleymartialarts/";;;;1;;
"Team Curran MMA";"https://teamcurran.com/";(815) 356-0454;"456 South Dartmoor Dr";"Crystal Lake";"IL";60014;;"United States";"We take pride in our motto, “Passion, Persistence, Perfection!” As Jeff Curran always says, it takes Passion form something challenging in life in order to be Persistent towards your goals of being Perfect in what you do.";"https://teamcurran.com/wp-content/uploads/2014/11/weblogo.png";"https://teamcurran.com/kids-programs/";"Since most actual altercations end up on the ground, our Kids Jiu-Jitsu program prepares children to effectively defend themselves against the most difficult self-defense situations. The Junior Total Defense Program focuses on the physical and mental aspects of the student’s training. Our classes promote confidence and self-esteem, encourage social relationships, and enhance your child’s physical well-being by laying a foundation that stresses the importance of exercise and self-motivation. Does your child have the heart of a Little Champion? Come and join us for an exciting class for children ages 5/6 yrs old! Little Champions will offer your child a basic skill set to better prepare him or her for our kids’ martial arts programs.";;;"Muay Thai Boxing & Striking";"Unlimited Youth Training $150 per month; Unlimited Adult Training $150 per month; Lil Champs (5-6 yrs) $95 per month; Fitness $25 per month; Daily fees $25 per day. Current Law Enforcement/Fire Dept receives 25% Discount. Active Military receive 25% Discount";"https://teamcurran.com/schedule/";"Mon-Fri: 10:00am-9:00pm, Sat: 9:00am-3:00pm, Sun: Appointment Only";"Jeff “Big Frog” Curran";"The 2 Week Trial is designed to get you started in our programs as quickly as possible.  It will give you unlimited use of the facility as well as access to all classes available at your experience level.  There is no obligation to continue and if you decide to enroll before the end of the trial you can apply the $19.99 towards your first month of training. ";;"https://www.facebook.com/teamcurranmma";"https://www.youtube.com/user/TeamCurranMMA";"https://youtu.be/YS1Xq_Kt1t4";;1;;
"John Geyston's Martial Arts Academy";"https://www.jgpma.com/";(217) 546-6762;"1929 W Iles";"Springfield";"IL";62704;;"United States";"John Geyston's Martial Arts Academy began serving the Springfield Illinois community in quality martial arts in 1982. We provide Mixed Martial Arts, Muay Thai Kickboxing, Brazilian Jiu Jitsu, Fitness Kickboxing, Karate and Self-Defense classes for children, teens and adults. John Geyston's vision with his schools was and still is to build a community by helping people get in shape, be safe and at the same time instill the life skills and character of a true martial artist. Upholding important values like courtesy, patience, respect, self control and integrity.";"https://www.jgpma.com/wp-content/uploads/2017/12/springfield-martial-arts.png";"https://www.jgpma.com/program/kids-martial-arts/";"When kids respect themselves, they also learn to respect others. The pursuit of regular, small goals helps kids learn the benefits of discipline. Kids learn to work through mistakes and disappointments without losing control. Our instruction inside our martial arts school translate to greater discipline in any situation.";;;"MMA, Muay Thai Kickboxing, Fitness Kickboxing, Karate, Self-Defense";;;"Mon-Thurs: 10:00am-8:00pm, Sat: 8:00am-1:00pm";;;"jgpma@jgpma.com";"https://www.facebook.com/JGMAA/";"https://www.youtube.com/user/JGMAASpringfield";"https://youtu.be/WcDxcq8GQY4";;1;;
"APEX House of Grappling";"https://apexgrappling.com/";(773) 707-5191;"51 E. Plainfield Road";"Countryside";"IL";60525;;"United States";"At APEX House of Grappling, starting your Brazilian Jiu Jitsu journey, or continuing your already established BJJ life, is effortless.  We are conveniently located in Countryside, Illinois (just outside of Chicago) and offer a number of class times throughout the week and weekend for your scheduling convenience.  Private lessons with World Class instructors are also an option and will be set around your busy schedule. We also are only feet away from a fully-equipment fitness gym, called The Functional Athlete, with state of the art equipment and trainers.  APEX House of Grappling is the ultimate 'one-stop' fitness facility.";"https://img1.wsimg.com/isteam/ip/106bd877-73f0-44a0-afc4-b8004e72658c/logo/3b089bc1-be7a-4838-b3f0-804c52f2713d.PNG/:/rs=h:175/qt=q:95";;;;;;;"https://img1.wsimg.com/blobby/go/106bd877-73f0-44a0-afc4-b8004e72658c/downloads/apex%20schedule%20.pdf";;"Nick Spacek";"1 Hour Free";;"https://www.facebook.com/APEXHOG/";;;;1;;
