"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Dark Horse Gym, Inc.";;(408) 320-5090;"96 N Almaden Blvd";"San Jose";"CA";95110;;"United States";"Brand new training center recently opened in Silicon Valley. Located at the heart of Downtown San Jose.";;;;;;;;;;;;"parabellumtc@gmail.com";"https://www.facebook.com/darkhorsegymsj/";;;;1;181;
"San Diego Brazilian Jiu-Jitsu Academy";"https://www.sdbjj.com/";(760) 752-1445;"340 Rancheros Dr #292";"San Marcos";"CA";92069;"5/5 Stars";"United States";"Our Academy offers a range of disciplines, with separate grappling, Muay Thai, boxing, and fitness areas in a clean and spacious one story 10,000 square foot Martial Arts Studio! We offer something for everyone, with classes for boys & girls, and men & women of all ages and skill levels. We are one of the largest and most modern premier Brazilian Jiu Jitsu, Judo, No-Gi, Muay Thai, and Boxing training Centers in California, with a spacious 4,000 square foot spring loaded floor system! The San Diego Brazilian Jiu Jitsu Academy & Mixed Martial Arts has the biggest spring loaded mat space in United States (in a private school). If you are serious about studying Brazilian Jiu-Jitsu in Escondido, Vista or San Marcos areas then San Diego Brazilian Jiu-Jitsu Academy and Mixed Martial Arts is the right choice.";"https://www.sdbjj.com/wp-content/uploads/2015/12/SDBJJwhite-LOGO.png";"https://www.sdbjj.com/kids-program/";"Our kids BJJ, NO-GI, JUDO, and BOXING programs are a progressive and reality-based style of self defense. These programs have been specifically designed to help children learn realistic self protection techniques. We also offer kids FITNESS classes to help our students stay healthy & strong!";;;"MMA, Judo, Muay Thai, Boxing, Fitness";;"https://www.sdbjj.com/schedule-php/";;"Paulo Fernando";"FREE first lesson";;"https://www.facebook.com/sdbjj/";"https://www.youtube.com/channel/UCVqXSKYXTl3_S-CvJl8F1OQ";"https://youtu.be/bBMSkHFg9fk";;1;318;
"Rocknroll Brazilian Jiu Jitsu & Fitness";"http://www.rocknrollbjj.com/";(714) 731-8861;"10862 Coronel Rd, 'B'";"Santa Ana";"CA";92705;;"United States";"Come train with a Master Joe Moreira Certified Brazilian Jiu Jitsu Black Belt Instructor and National Academy of Sports Medicine Certified Personal Trainer. RNRBJJ has programs for all levels of Brazilian Jiu Jitsu and fitness goals! Whether you want to laarn self-defense and cutting techniques or lose weight fast and safely through personal training, RocknRoll BJJ and Fitness will tailor a program specifically for you! ";"https://pbs.twimg.com/profile_images/2778325501/8c61a90379506e67253870ca59d3551f_400x400.png";;;;;;;;;"Joe Moreira";;"info@rocknrollbjj.com";"https://www.facebook.com/rocknrollbjj";"https://www.youtube.com/user/RocknRollBJJ";"https://youtu.be/-KemQgXFC20?list=UU03-W5pYokPvIUGSuFiU0yA";;1;285;
"Rounders MMA and Boxing";"http://roundersmma.com/";(714) 599-0826;"1214 E 17th St";"Santa Ana";"CA";92701;"2/5 Stars";"United States";"Get Fit and Go Home Safe! Learn Real Mixed Martial Arts in Santa Ana! ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/v1362515922/69231.png";"http://roundersmma.com/classes/Kids-Martial-Arts";"At Rounder’s MMA in Santa Ana we incorporate our Kids Martial Arts Classes with techniques used in different divisions of martial arts. Each of our students will learn effective self-defense moves that can help them in any situation. Our Kids Martial classes are lead by enthusiastic trainers who are experienced at working with kids all ages.";;;"MMA, Boxing, Muay Thai Kickboxing, Judo, Wrestling, Cardio Kickboxing";;"http://roundersmma.com/Home/Schedule";;"Bao Quach";;"bao@roundersmma.com";"https://www.facebook.com/Rounders-MMA-Boxing-253777054643061/";;;;1;286;
"The Edge Martial Arts";"http://www.theedge-martialarts.com/";(818) 294-8810;"16622 Soledad Canyon Rd";"Santa Clarita";"CA";91387;"5/5 Stars";"United States";"At the Edge Martial Arts and Learning Academy we know that martial arts training and the development of a mindset of mastery are an unbeatable combination that can produce a fit body and sharp mind.";"http://www.theedge-martialarts.com/wp-content/uploads/2016/03/edge-logo-small.png";;;;;"Tang Soo Do";;"http://www.theedge-martialarts.com/calendar/";"Mon-Fri: 3:00pm-8:00pm, Sat: 8:00am-1:00pm";"Patrick Prager";"4 weeks for $49 - Intro Special; 1 week free trial - Brazilian Jiu Jitsu";"edgemartialartsscv@gmail.com";"https://www.facebook.com/TheEdgeMartialArtsSCV/";"https://www.youtube.com/channel/UCaZYhcmdHZbU8tBy107UcTA";"https://youtu.be/r0NPht58Qf4";;1;240;
"UFC GYM Santa Clarita";"https://ufcgym.com/";(661) 425-4576;"18655 Soledad Canyon Rd";"Santa Clarita";"CA";91351;;"United States";"UFC GYM Santa Clarita, located off the 14 Fwy near the corner of Soldedad Canyon Rd. & Sierra Hwy., offers classes for every fitness level. Whatever your fitness goals are: lose weight, increase strength, sports conditioning, we have daily classes including boxing, kickboxing, functional training, youth programs, Brazilian Jiu-Jitsu & personal training to help you reach those goals.";"https://d18e80b7izstoq.cloudfront.net/assets/ufc-logo-14f1ed1f21b513547404107567394719.svg";"https://ufcgym.com/classes/youth-brazilian-jiu-jitsu-gi";"Students will learn that there is a time and a place for martial arts training. The program integrates; self-defense techniques, conditioning and skill oriented games aiming to improve your child’s motor skills, agility and flexibility. Youth BJJ is a fun class for youth that teaches discipline and helps build confidence.";;;"Daily Ultimate Training™, Kickboxing Skills & Technique, Boxing Conditioning, Kickboxing Conditioning";;"https://ufcgym.com/santaclarita/schedule";"Mon-Thurs: 5:00am-11:00pm; Fri: 5:00am-9:00pm; Sat, Sun: 7:00am-7:00pm";;;"santaclaritagm@ufcgym.com";"https://www.facebook.com/ufcgymsantaclarita/";;;;0;234;
"STRIKE Krav Maga Self Defense - Fitness";"http://www.strikekravmaga.com/";(661) 295-2005;"20655 Soledad Canyon Rd #20";"Santa Clarita";"CA";91351;"5/5 Stars";"United States";"STRIKE Krav Maga opened its doors in 2014 offering premier self defense training in Krav Maga. We provide group classes in self defense and fitness to hundreds of clients wanting to become safer and increase their fitness. At STRIKE, we pride ourselves on having reality-based training that simulates real life confrontations. We don’t incorporate any techniques or training methods unless they are effective and practical for everyday situations. We’ve spent a great deal of time, energy, and effort perfecting exercises that help develop an aggressive fighting spirit without sacrificing student safety. STRIKE is proud be the EXCLUSIVE AFFILIATE of Krav Maga Alliance in the Santa Clarita Valley!";"http://www.strikekravmaga.com/wp-content/uploads/2014/12/STRIKE_logo_header_1051.png";;;;;;;"http://www.strikekravmaga.com/schedule/";;"Bonnie Formia";;"strikekrav@gmail.com";;;;;1;239;"No BJJ Classes"
"Iron Fist Martial Arts";"https://www.ironfistma.com/";(661) 799-3478;"24502 Lyons Ave";"Santa Clarita";"CA";91321;;"United States";"Our mission is to help our students become more successful in life through their practice, knowledge, and discipline of the Martial Arts. We strive to create a learning environment that allows each student to develop both their physical ability and their character. Our instructors teach using methods of encouragement and positive reinforcement, helping students become more disciplined and self-confident inside and outside the Dojang. Instructors at Iron Fist are carefully selected so that we may provide the highest quality educational experience for our students. Our team of instructors are not only experienced martial artists, but admirable role-models who create strong friendships with students and their families. Of the many principles we teach, or main focus is respect. Our students are taught to always be respectful and polite both inside and outside the Dojang..";"https://static.wixstatic.com/media/78e094_d605e3dd367542718bfbb1a520a1b503.png/v1/fill/w_168,h_140,al_c,usm_0.66_1.00_0.01/78e094_d605e3dd367542718bfbb1a520a1b503.png";"https://www.ironfistma.com/martial-arts-classes";"JUNIORS (ages 3½-6): An excellent outlet for your child's energy, Iron Fist Martial Arts provides one of the best forms of exercise and discipline, by coupling Martial Arts and performance training within a very friendly environment. Using methods of positive reinforcement and encouragement, our Juniors classes are provided as an compliment or alternative to traditional team sports. Our Juniors students learn martial arts while building up their confidence and self-esteem. Students in this class also learn character building principles through our Words of the Week lessons, which discuss how black-belt standards of character apply not only in the Dojang, but at home and school as well. Positive life values and lessons are constantly addressed, including teamwork and Stranger Danger.  Basic Martial Art techniques, color and shape recognition, counting, and tumbling are only a few of the methods used to improve flexibility, strength, dexterity, and environment awareness. Educational aspects and kindergarten readiness skills are constantly addressed during our Kinder Kicks Class, including: Listening to and following verbal directions; Group cooperation; Gross Motor development; Identification of colors, letters & shapes; Counting and spelling; Hand-eye coordination. MIXED (ages 6½-15): Our most popular program, our Mixed classes implement the best of our self-defense techniques. In addition to their complete Tae Kwon Do training, our mixed age students learn techniques from Tae kwon Do, Hap Ki Do, Judo, Brazilian jiu-jitsu, and Krav Maga.  Using methods of positive reinforcement and encouragement, our martial arts classes for mixed ages are provided to teach students the fundamentals of martial arts while constantly focusing on character building and fitness. Our students learn martial arts surrounded by students of different ages, learning the importance of team work and camaraderie. Unlike traditional team sports, in addition to teamwork, fitness and goal setting, our classes incorporate additional values and skills proven valuable to students both inside and outside of the Dojang. Positive life values and lessons are constantly addressed in our Mixed classes, including Stranger Danger and Bully-Proofing.";;;;;"https://www.ironfistma.com/weekly-schedule-1";;"Patrick Tatevossian";;"ironfistscv@gmail.com";"https://www.facebook.com/ironfistma/";"https://www.youtube.com/channel/UCuPYVCsau0nspIW5_GmBeeA";"https://youtu.be/FvF2PluwcEQ";;1;238;
"AMMS Jiu Jitsu and MMA";;(661) 505-8682;"26330 Diamond Pl #220";"Santa Clarita";"CA";91350;;"United States";;;;;;;;;;;;;;;;;;1;235;
"Honor Roll Brazilian Jiu-Jitsu";"http://www.honorrollbjj.com/";(661) 840-8705;"26541 Golden Valley Rd";"Santa Clarita";"CA";91350;;"United States";"Training Brazilian Jiu-Jitsu can be a life-changing decision. Not only is it one of the most effective self-defense techniques you can learn, it instills a quiet confidence, teaches patience, and promotes a healthier lifestyle. Students of all ages quickly improve their stamina & flexibility, enjoy training with family and friends, and become part of a growing BJJ community that now extends around the globe. We offer training for all levels and goals: Anti-bullying, fitness, self-defense & competition. Stop by our academy to take a complimentary trial class.";;"http://www.honorrollbjj.com/kids-program-1/";"Professor Bruno's ability to teach even out littlest rollers, is fantastic to watch. He gets down on the mats at their level and shows them first hand how to do the techniques. His commanding presence helps even the most ""easily distracted' child learn to pay attention, be respectful and help their teammates. Our Academy offers several levels of classes for kids as young as 3 years old, through teens, beginners to competition level classes. The current students, especially the older, more experienced students, are taught how to ""roll"" with new kids, and will quickly help them adjust to the full contact sport. In a matter of weeks your child will feel like part of a big family. Many of our students have been with us since we opened doors, and now compete at the international level for our fight team. Classes begin with a line-up, by rank, from senior belts to newest. We bow to show our respect to our Professor and coaches, and then we warm-up together. Next, Professor demonstrates the techniques we will be learning and pairs the kids up with similar size partners to do practice drills. After water break we come back to do more practice with resistance from our partners, and finally move on to ""real sparring"" under the watchful eye of professor and his adult, high ranking coaches. The classes then have a little fun, playing dodge ball or other cardio working or agility based ""games"" and end with a final line up and hand shake to all the coaches, professor and each other. We have a bleacher type area for parents to watch the training, with free wifi and a TV lobby area with chairs and a mat for littler siblings. But be warned, after you watch your kids train for a few weeks, you may just get the bug to train yourself! Many of our kids have parents that are now training with us. It is a great way to spend some quality (and healthy) time together.";;;;;"http://www.honorrollbjj.com/schedule/";;"Bruno Antunes";;"academy@honorrollbjj.com";"https://www.facebook.com/HonorRollBJJ/";"https://www.youtube.com/user/GracieBarraSCV";"https://youtu.be/JPy3nt-M6U0";"Professor Bruno Antunes Competition Titles: 2003:  IBJJF Worlds (Bronze) blue belt; 2007: Black Belt challenge (Gold); 2009: IBJJF South Brazilian (Silver); 2010: IBJJF South Brazilian (Silver)l 2010: IBJJF South Brazilian (Bronze) Open Division; 2010: IBJJF American Nationals (Silver); 2012: IBJJF Phoenix Open (Gold); 2012: IBJJF Pan Americans (Silver); 2012: IBJJF American Nationals Gi (Gold); 2012: IBJJF American Nationals Gi (Gold) Open Division; 2012: IBJJF American Nationals NoGi (Silver); 2012: IBJJF American Nationals NoGi (Silver) Open Division; 2012: IBJJF Masters Worlds (Bronze); 2012: IBJJF Masters Worlds (Bronze) Open Division; 2015: IBJJF American Nationals (Silver)";1;237;
"CrossFit Coveted";"https://www.crossfitcoveted.com/";(661) 212-4212;"26635 Valley Center Dr #102";"Santa Clarita";"CA";91351;;"United States";"Our facility is unlike any gym you’ve been to before. We pride ourselves in not only providing quality CrossFit training but we also believe in creating a motivating, dynamic environment filled with like-minded people of all ages and body types, who are committed to working hard and achieving lasting fitness results. We love what we do and it shows on the gym floor. Come in for a free intro session, make some friends and get fit!";"https://www.crossfitcoveted.com/wp-content/uploads/2017/03/hp-header-logo.png";;;;;;"Unlimited First Responders & Military $145 monthly; Unlimited $155 monthly";"https://www.crossfitcoveted.com/schedule/";;"Scott Shepard";"1 free trial class offer with SignUp!";"admin@crossfitcoveted.com";"https://www.facebook.com/covetedcrossfit/";;;;1;236;"No BJJ Classes"
"Evolution Martial Arts & Fitness";;;"1011 Hahman Dr";"Santa Rosa";"CA";95405;;"United States";;;;;;;;;;;;;;;;;;1;289;
"PHAS3 Martial Arts";"http://www.phas3martialarts.com/";(707) 538-2950;"397 Aviation Blvd, Suite L";"Santa Rosa";"CA";95403;;"United States";"PHAS3 is a kickboxing school that will help you use this incredible sport to achieve your best in all facets of your life. Our world-class coaches (Jongsanan “Woodenman” and Monlit Sitpohdaeng) awarded PHAS3 the first 'Woodenman Muay Thai Certified' kickboxing school in North America. It is our policy to offer our training to everyone from Elite Fighters to Everyday Warriors, and to the Future Champions.";"http://static1.squarespace.com/static/524cb4d9e4b061d170a865bb/t/5255e9ebe4b02768cf82a5c7/1542730737181/?format=1500w";"http://www.phas3martialarts.com/future-champions/";"For Boy & Girls ages 4 and up. As the future of this sport, the children who train with us are one of the most important facets of our program. After bowing into class we begin EVERY class by having them recite our “mantras” of personal excellence, responsibility, and honor. Next is a focused session of dynamic and fun warm-ups, followed by the training lesson of the day. Wearing boxing gloves your child will go through exciting punching and kicking drills using punching bags, shadow boxing, and partner work, giving them the control and understanding to develop themselves as responsible people. Finally, the entire class enjoys an exciting session of “Laser Rope”, an amazing game designed to develop a child’s timing, spatial awareness, and desire to achieve. Every kid leaves the class happier and more fulfilled than when they arrived.";"http://www.phas3martialarts.com/santa-rosa-self-defense-class/";"Learn self-defense technique's from one of the north bay's leading muay thai coaches.";;;"http://www.phas3martialarts.com/training-schedules/";"Office Hours: Mon-Fri:10:00am-2:00pm, Sat: 9:00am-12:00pm; Training Hours: Mon-Fri: 8:00am-6:00pm, Sat: 9:00am-12:00pm";;;"info.phas3@gmail.com";"https://www.facebook.com/Phas3.Martial.Arts/";"https://www.youtube.com/channel/UCS9ymag7v2rSfH6IyBSbTBw";"https://youtu.be/yuXYL8zSE0s";;1;290;"No BJJ Classes"
"Ultimate Training Center";;(562) 595-1617;"3290 E. 19th st.";"Signal Hill";"CA";90755;;"United States";;;;;;;;;;;;;;;;;;1;176;"Closed"
"805 Jiu Jitsu";"https://www.805bjj.com/";(805) 813-7856;"1407 E Los Angeles Ave, Unit J";"Simi Valley";"CA";93065;;"United States";"Jean Jacques Machado is a legendary figure in the world of Brazilian Jiu Jitsu.  Unparalleled as a competitor, renowned for his teaching abilities,  Master Jean Jacques and his specific system of Brazilian Jiu Jitsu is iconic. 805 Brazilian Jiu Jitsu brings the Machado legacy to Simi Valley. 805 Brazilian Jiu Jitsu is an Official Jean Jacques Machado Affiliate Academy and is now known as Jean Jacques Machado Jiu Jitsu Academy Simi Valley.   From Rio de Janeiro, Brazil, where Master Jean Jacques trained with his brothers under the tutelage of his uncles Carlos and Helio Gracie, to Tarzana, California where the first Machado Academy was founded, we hold this tradition proudly as a cornerstone of fostering excellence. Master Jean Jacques pioneered the early years of Brazilian Jiu Jitsu.  Today, past, present and future legends train on his mats making Brazilian Jiu Jitsu the fastest growing martial art in the 20th century.  The early days were a truly special time and paved the way for making this time also your time. Jean Jacques Machado began training Jiu Jitsu with his uncles Carlos and Helio Gracie who are the founders of Gracie Jiu Jitsu and the reason why Brazilian Jiu Jitsu is so wide spread throughout the United States and the whole world. Grandmaster Carlos and Helio Gracie's influence on Jean Jacques Machado through their teachings of Gracie Jiu Jitsu developed Jean Jacques into a true leader and an early pioneer of Jiu Jitsu who at the age of 18 was promoted to the rank of Black Belt by Carlos Gracie Jr. After moving to the United States in the early 90s, Jean Jacques Machado and his brothers opened their legendary academy in Encino/Tarzana, California and began building a legacy of teaching and developing their students passing on knowledge learned from the creators of Gracie Jiu Jitsu as well as their legendary cousins such as Rickson Gracie, Rorion Gracie, Rolls Gracie, Royce Gracie, Carlos Gracie Jr., and many other pioneers of Jiu Jitsu not mentioned herein. After accomplishing victories in some of the worlds most prestigious Jiu Jitsu organizations including 1st place in ADCC (Abu Dhabi Combat Club) Jean Jacques Machado established himself as one of the best grapplers on the planet and solidified is name among the best of the best in the world. In 2011 Jean Jacques Machado was promoted to Coral Belt by his cousin, Rickson Gracie after 25 years as an active Black Belt and today still personally teaches and develops students at his students at his Tarzana, Ca. HQ, three of whom are his Black Belts and comprise 805 Jiu Jitsu (Jean Jacques Machado Jiu Jitsu Academy Simi Valley) - Professors Mark Mireles, Christian Medina and Greg Hamilton. 805 Brazilian Jiu Jitsu follows this legacy and offers the same training methods to you in your quest for the ultimate in martial arts training. 805 Brazilian Jiu Jitsu is owned and operated by three black belts who were promoted directly by Master Jean Jacques Machado himself. After several years of additional training and teaching, Master Jean Jacques Machado approved the 805 Brazilian Jiu Jitsu Academy as an official affiliate member of his organization. The Machado method is now available for you right here in Simi Valley, Ca. and surrounding communities whereby 805 Brazilian Jiu Jitsu proudly continues to uphold the high standards of excellence set forth by the Master himself. At 805 we are about a positive mindset and martial arts excellence.  We are instructors who understand learning and utilize our training and experience to bridge learning curves. If you're looking to train in a traditional Brazilian Jiu Jitsu environment and would like to meet like minded people, come check out 805 Jiu Jitsu, Jean Jacques Machado Jiu Jitsu Simi Valley Academy.";"https://static.wixstatic.com/media/6f9095_4e448005cda642848496905e1989af90.png/v1/fill/w_167,h_167,al_c,usm_0.66_1.00_0.01/6f9095_4e448005cda642848496905e1989af90.png";;"With over 40 years of martial arts experience we have fostered a model of teaching Brazilian Jiu Jitsu with an affinity for teaching children and adults in a proven physical education system. At Jean Jacques Machado Jiu Jitsu Simi Valley (805 Jiu Jitsu) our priority is to teach all of our students whether child or adult that in self defense, understanding and practicing realistic application is very important in supplement to learning/practicing technique. Take advantage of our FREE WEEK TRIAL and choose for 5 Kids Jiu Jitsu classes per week over 20 per month.  As parents you will understand why your children will love coming to 805 Brazilian Jiu-Jitsu to train every single class.";;;;;"https://www.805bjj.com/schedule";;"Professor Christian Medina";"Try 1 Week Free";"JJMSVBJJ@gmail.com";"https://www.facebook.com/805brazilianjiujitsu/";;"https://youtu.be/O3IlIPL6dK4";;1;293;
"Watts Brazilian Jiu-Jitsu and Muay Thai Academy";"http://www.wattsmma.com/";(805) 910-7855;"4210 E Los Angeles Ave";"Simi Valley";"CA";93063;;"United States";"Watts Brazilian Jiu-Jitsu and Muay Thai Academy is part of the world famous Paragon family. Watts BJJ was founded by 2nd degree Black belt Dion Watts in 2007 in Simi Valley, CA. Dion started Jiu-Jitsu over 23 years ago under Relson Gracie but would eventually move on to receive his Black belt from the legendary Jean Jacques Machado. In 2015 Watts Brazilian Jiu-Jitsu joined the wonderful Paragon team!";"http://www.wattsmma.com/wp-content/uploads/2017/11/logo-1.png";"http://www.wattsmma.com/#program";"Youth Brazilian Jiu-Jitsu helps children build strength, confidence, discipline and leadership skills";;;"Muay Thai Kickboxing, Boxing, Bootcamp, Bully Proof Program";;"http://www.wattsmma.com/#schedule-part";;"Dion Watts";"1 free trial class offer with SignUp!";"wattsmma@gmail.com";"https://www.facebook.com/simivalleyjiujitsu/";;;;1;294;
"Anointed Martial Arts";"https://www.temeculamma.com/";(951) 506-9486;"27464 Commerce Center Dr., Suite K";"Temecula";"CA";92590;"5/5 Stars";"United States";"Anointed Martial Arts has had the privilege of serving the Temecula Valley for over 14 years. We set ourselves apart from other schools in the area by offering a Christ centered alternative to traditional martial arts. Our Head Instructor holds a 6th Degree Black Belt in TaeKwonDo under Bill “Superfoot” Wallace. However, the style we teach is best described as free style, with techniques and self defense philosophies derived from the various styles Master Kruger has been exposed to in his 30+ years of martial arts. As a faith based facility, our primary goal is to equip individuals who are willing to speak the truth in love and stand up for those that can not stand for themselves.";"https://www.temeculamma.com/wp-content/uploads/2018/02/AMAlogoHi-res.png";"https://www.temeculamma.com/program/kids-martial-arts/";"Give Your Kids the Lifelong Gifts of Personal Success, Confidence, Discipline and Self-Defense";;;;;"https://www.temeculamma.com/schedule/";"Mon, Wed: 3:00pm-8:30pm, Tues, Thurs: 9:00am-8:30pm; Sat: 8:00am-11:30am";;;"staff@temeculamma.com";"https://www.facebook.com/temeculamma/";;;;1;227;
"International Institute of Martial Arts - Temecula";"http://www.iimakarate.com/";(951) 760-6478;"27574 Commerce Center Dr., Suite 140";"Temecula";"CA";92590;;"United States";"We teach all of our members to focus on and be present in the moment. In this age of distractions and sensory overload, this is a skill which returns immediate results in all aspects of one's life. Here are some interesting facts about International Institute of Martial Arts: Our members are from all walks of life - we have students, attorneys, doctors, engineers, military and law enforcement all training in a fun, team-oriented family environment. We have kids that have been training for years that leave to top colleges and universities in the country, thanks in part to the discipline and focus on hard work they learned through martial arts. This is something we take a great amount of pride in. There are always new generations of individuals and families coming in to pursue the ongoing legacy. It is a tradition in martial arts to pass down the knowledge one receives in their training and many students become instructors, often ending up owning their own schools. It is our goal to inspire strength, discipline, confidence and focus in our students, to help them discover their inner leader. I believe every child has the potential to be a leader, they just need someone to believe in them. As a parent myself, I understand the challenges of raising a confident and focused child in an age where there are more distractions than ever. And while the kids have their fun, our adult program is second to none. From traditional martial arts to more modern self-defense styles, there is something for everyone at International Institute of Martial Arts. If you are looking to burn major calories, learn self-defense moves and get in the best shape of your life, you must come and check out our adult program. Imagine yourself as a stronger, more confident individual in the best shape of your life. I want to personally invite you to take advantage of our introductory trial offer, and turn that vision into a reality. It would be a privilege to meet you and your child to have them step into the wonderful world of martial arts.";"https://iimakarate.com/upload/IIMA-Logo-Stroke.png";"https://iimakarate.com/programs/children-programs/kids-martial-arts";"Our Kids Martial Arts program will help your child develop self-confidence, discipline, and respect for others at a young age.";;;"Krav Maga";;;;"Shihan Jeff Brown";;;"https://www.facebook.com/TeamIIMATemecula/";"https://www.youtube.com/channel/UC2fR7JndUuUJW47kC5DUo0g";"https://youtu.be/ne4-JGohzhQ";;0;230;
"MMA Gym Search";;(866) 693-5550;"27576 Commerce Center Dr";"Temecula";"CA";92590;;"United States";;;;;;;;;;;;;;;;;;1;231;
"SoCal Judo";"http://www.socaljudo.net/";(951) 456-1905;"27715 Jefferson Ave #104";"Temecula";"CA";92590;;"United States";"As a science, we teach correct biomechanics, the laws of physics as they apply to the sport, and focus on principles and concepts. As a sport, we teach correct posture and movement, help develop balance, coordination, strength, endurance, and physical and mental toughness. Acquiring these skills provides a foundation that later transfers to any other sport. In addition to the physical attributes, our founder Jigaro Kano created judo to develop the moral character of a person. As a philosophy, we follow Kano’s message by teaching discipline, self-respect, and respect for others. As students attain physical and mental toughness and all the other physical attributes, they increase their confidence. In the end, this is really what judo is all about and why so many people around the world are so enamored with it. You can be four years old or eighty. It is practiced in every corner of the globe. It is a science, a sport, a philosophy, a way of life. At SoCal Judo we also advocate a life dedicated to physical, mental, and emotional wellness. To ensure good air quality and a clean workout environment, we use top of the line, chemical free cleaning products. We are proud to say that in 8 years of operation, we have never had an outbreak of ring worm or other fungal infections. We believe your emotional and mental health affect your physical performance. We encourage all to support these systems of the body in the pursuit of complete wellness. Being an integrity driven business, we would never promote a philosophy or life style that we ourselves do not follow and practice. Welcome to the community!";"http://www.socaljudo.net/wp-content/uploads/2018/02/SOCAL-logo_hz.png";"http://www.socaljudo.net/about-our-school/";"LIL’ WARRIORS - This class is for children ages 4 to 5. It meets twice a week and we encourage you to bring your child on a consistent basis. The objective of this class is to teach kids discipline, lateral, movement patterns, balance, basic tumbling, posture, judo grips and basic judo techniques. The class is taught using a wide variety of games. Expect your child to expend lots of energy!";;;;;"http://www.socaljudo.net/schedule/";;"Israel Hernandez";;"info@socaljudo.net";"https://www.facebook.com/SoCalJudo/";;;;0;232;"No BJJ Classes"
"Dan Henderson’s Athletic Fitness Center";"https://dhathleticfitcenter.com/";(951) 506-7776;"27901 Jefferson Ave";"Temecula";"CA";92590;;"United States";"Dan Henderson’s Athletic Fitness Center offers classes and programs to meet the needs of everyone regardless of age or previous experience.";"https://dhathleticfitcenter.com/wp-content/uploads/logo-1.png";"https://dhathleticfitcenter.com/kids-classes/";;;;"MMA, Kickboxing, Yoga, Muay Thai";;"https://dhathleticfitcenter.com/combatives/";"Mon-Fri: 6:45am-9:30pm; Sat: 7:00am-3:00pm";"Dan Henderson";"3 Days free trial offer!";"info@dhathleticfitcenter.com";"https://www.facebook.com/danhendersonsathleticfitnesscenter/";"https://www.youtube.com/channel/UCDwTmWV9wBEWjnJEPr1vojQ/";"https://youtu.be/o9pa9gMHwWU";;1;229;
"White Dragon Temecula";"https://www.whitedragonmartialarts.com/";(951) 695-2420;"29720 Rancho California Rd., Suite 3B";"Temecula";"CA";92591;;"United States";"Established in 1985, White Dragon is one of Southern California’s oldest & largest martial arts schools. We stand apart from other schools because one on one private lessons are included in every membership. This means that you’ll safely and effectively achieve your goals while working with some of the most dedicated instructors anywhere. Whether you’re new to martial arts or have been training for years, White Dragon has the program that is right for you. Our unique combination of Kung Fu, Tai Chi, Kickboxing & Grappling - MMA creates a complete, well rounded training experience: Kung Fu for practical self defense, Tai Chi to relieve stress and improve health, Kickboxing & Grappling - MMA for fun, high intensity workouts that build strength and cardiovascular fitness.";;"https://www.whitedragonmartialarts.com/en/classes.html";"White Dragon’s unique combination of one-on-one private lessons and fun, interactive group classes provides kids with the perfect way to learn self-defense, get exercise, and learn values like discipline, respect, and self-confidence. White Dragon offers the most complete personal and group training available to help kids develop strength, coordination, balance and physical agility. The training also teaches kids to become more focused, both inside and outside of the classroom. Because we pair every child with their own personal instructor, we provide mentorship along with the most comprehensive martial arts program you can find anywhere. At White Dragon our instructors are role models who instill the values of hard work and having a positive attitude. They teach kids important skills related to safety and how to effectively deal with bullying. Above all, our friendly team of instructors strives to help kids successfully handle the challenges of growing up. Why not give your child the gift of martial arts with a free week of classes and a private lesson at any one of our nine San Diego County or Temecula locations?";;;"Kung Fu, Tai Chi, Self Defense, Kickboxing";;;;"Sifu John Houseman";"Free Week of Classes & Personal Training";;"https://www.facebook.com/White-Dragon-Martial-Arts-of-Temecula-1434550983423731/";"https://www.youtube.com/user/whitedragonvideos";"https://youtu.be/TjLL5fmphEw";;0;233;
