"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Tidewater BJJ Chesapeake";"https://www.tidewaterbjj.com/";(757) 237-1969;"701 N Battlefield Blvd., Suite R";"Chesapeake";"VA";23320;;"United States";"Tidewater Brazilian Jiu Jitsu Academy is one of the highest quality Brazilian Jiu Jitsu Gyms in Hampton Roads. With high-level instructors and accommodating facilities in both Virginia Beach and Chesapeake, Tidewater Brazilian Jiu Jitsu has everything to fit your martial arts and fitness needs. Our mission is to provide the Hampton Roads area with quality BJJ programs for kids, adults, competitors and hobbyists alike. Our family friendly environment utilizes Brazilian Jiu Jitsu, Kickboxing, and other martial tactics to help you gain strength, flexibility, increase confidence and improve your overall health. Whether your goals are to become the next world champion or you just want to get in the best shape of your life, Tidewater BJJ can help you to achieve it regardless of your age, body type, or fitness level.";"https://static.wixstatic.com/media/f722c1_3aee720a37ce45c4a3aa978cd89be350~mv2_d_1500_1500_s_2.png/v1/fill/w_146,h_146,al_c,q_80,usm_0.66_1.00_0.01/20658%20Tidewater%20BJJ%20Color_Shadows.webp";"https://www.tidewaterbjj.com/kids-programs";"Whether it’s grappling or striking, your child will benefit from the structure that the martial arts provide. While building technical ability we seek to implant confidence, self-control and discipline in our students. Come see why our instructors at Tidewater BJJ have positioned themselves as some of Hampton Road’s best instructors. Life-Skills. There are certain character traits that contribute to a person's success in life. Honesty, trustworthiness, self-respect and respect for other are only a few of the traits developed by BJJ. Martial arts have always been a valid place for children to develop those traits. Self-Defense. Brazilian Jiu Jitsu (sometimes called “The Gentle Art”) is one fo the best martial arts for self-defense. Many, if not all, confrontations in childhood are between two people of unequal size. At the core of BJJ is the ability for a weaker or smaller person to control and neutralize a larger or stronger adversary. BJJ provides the tools to enable the defender to escalate or de-escalate the situation in a non-violent way if chosen. Exercise. Our Kid's programs include a considerable amount of physical activity. We teach basic calisthenics, agility drills and tumbling while practicing realistic techniques. We structure the physical portion of class with the goal of improving hand-eye coordination, flexibility, endurance and many other physical attributes.";;;;;"https://www.tidewaterbjj.com/copy-of-locations";;"Jonathan Wertz";"2 Week Free Trial";"manager@tidewaterbjj.com";"https://www.facebook.com/tidewater.bjj/";"https://www.youtube.com/user/TidewaterBJJ";"https://youtu.be/CohQCgsrSMg";;0;1419;
"One Spirit Martial Arts";"http://virginiabjj.com/";(703) 444-4468;"360 Herndon Parkway #100";"Herndon";"VA";20170;;"United States";"One Spirit Martial Arts offers adult and youth classes in Gracie Jiu-Jitsu, Gracie Combatives, Muay Thai Boxing and Kali.  With a primary focus on self-defense, students progress through an organized curriculum to build and retain life long skills and a problem-solving mindset that not only is valuable in defense situations but also in every day social environments.  ";"http://virginiabjj.com/wp-content/uploads/2018/07/logo-1.png";"http://virginiabjj.com/youth-program/";"One Spirit Martial Arts’ Kids Martial Arts classes are a great way to build a foundation for our students that will lead to a bright, successful future! Our Kids Martial Arts classes are designed to impart valuable life skills to our students from self-defense to stranger danger, to confidence and goal-setting. The primary focus of our Kids Martial Arts class is to develop fundamental techniques, and create a solid foundation to build upon in the older years. Kids Brazilian Jiu-Jitsu classes are a highly effective and comprehensive system of standing and ground defense techniques utilizing rules of leverage. Brazilian Jiu-Jitsu offers the ability for a smaller person to learn principles of leverage that will assist them in defending against or defeating a larger opponent, as well as a tremendous workout for children regardless of their athletic ability.";;;"Muay Thai, Kali";;"http://virginiabjj.com/about-osma/";;"Pedro Sauer";;"info@VirginiaBJJ.com";"https://www.facebook.com/pstotaldefenseacademy/";"https://www.youtube.com/user/OneSpiritMartialArts";"https://youtu.be/IXzyxEz84lQ";;1;1606;
"IronHide Academy";"https://www.ironhideacademy.com/";(866) 799-6006;"16 Fairfax St SE";"Leesburg";"VA";20175;;"United States";"Come and visit our state of the art facility conveniently located in the heart of Leesburg, VA. We have the largest and most professionally developed mat space, as well as segregated striking area. Moreover, he have a large selection of all of the top brands of training gear offered to our members below retail. Some of the brands include Tatami, Scramble, 93 Brand, Fuji, Fairtex, Twins, Boon, and Ironhide Athletics.";"https://static.wixstatic.com/media/896221_4aaf209d60a74cae98b5393435045e77~mv2_d_4961_7016_s_4_2.png/v1/crop/x_0,y_1141,w_4961,h_4791/fill/w_90,h_87,al_c,q_80,usm_0.66_1.00_0.01/896221_4aaf209d60a74cae98b5393435045e77~mv2_d_4961_7016_s_4_2.webp";;;;;"Submission Wrestling, Grappling, MMA, Muay Thai, Medieval Combat, Strength and Conditioning";;"https://www.ironhideacademy.com/schedule-and-location";"Mon-Fri: 5:00pm-9:30pm, Sat: 11:00am-4:00pm";"Fernando Yamasaki";;"admin@ironhideacademy.com";"https://www.facebook.com/ironhideacademy/";"https://www.youtube.com/channel/UCkw5fF0BwLJYaIJx_5jnkYA";"https://youtu.be/BBQuRAhrYfQ";;1;1427;
"Norfolk Karate Academy/Gracie Jiu Jitsu Norfolk";"https://www.norfolkkarate.com/";(757) 623-8997;"814-A W 45th St";"Norfolk";"VA";23508;"5/5 Stars";"United States";"Norfolk Karate Academy/Gracie Jiu-Jitsu Norfolk is neither a chain nor a franchise. Our students receive personal attention with instruction tailored to individual needs in an atmosphere that promotes teamwork, camaraderie, and individual growth. We don't believe in gimmicks or fads. Nor do we promise martial arts training will be fast or easy. We do promise to make you a COMPETENT, CONFIDENT, and COMPLETE martial artist. Whether you're a child, teen, adult, senior, man, or woman -- you will find our approach to martial arts training to be a positive life-changing experience that can improve your physical and mental health while teaching you to protect yourself against an attacker. We offer a no-risk guarantee of satisfaction.";"https://pmcontent.blob.core.windows.net/943490bc8de744a8b6f64279098feed7/logo/logo.png";"https://norfolkkarate.com/programs/children-karate-norfolk-va";"To develop a confident, competent, and complete martial artist. Our children's programs build a solid foundation for martial arts mastery as an adult. Our students gain the physical skills to defend themselves while learning the importance of courtesy, respect, and good citizenship. Combine the standing techniques of Tang Soo Do (Korean karate) with the self-defense techniques and anti-bully strategy of Gracie Jiu-Jitsu.  At Norfolk Karate Academy, we supplement tang soo do (a standing/striking art) with Gracie jiu-jitsu (a complete martial art in itself that relies on taking your attacker to the ground then neutralizing them using leverage rather than strength or speed). In the Children's Programs, we orient training toward self-defense applications rather than sport competition. We also stress memorization and application of forms (kata), respect and courtesy toward training partners, and physical fitness.  ";"https://norfolkkarate.com/programs/women-karate-norfolk-va";"Norfolk Karate Academy / Gracie Jiu Jitsu Norfolk offers self-defense courses, seminars, and demonstrations for both individuals and groups. These events can be tailored to suit the needs of the participants.";"Tang Soo Do, Yoga";"Enrollment Package = $50 ($85 if you buy a jiu-jitsu uniform instead of karate uniform). Karate Uniform= $35; Jiu Jitsu Uniform=$70; NKA T-Shirt=$15; NKA Patch= FREE. Tuition = $150 (standard rate) or $135 for students on autopay (10% discount), per month for one person. Women Empowered: $60/month. PeeWee Karate: $105/month. Day Class Only Membership: $105/month or add day classes to an unlimited membership for only $50 more a month. Family Discount: Second family member: $100/month; Third family member: $75/month; Fourth family member and beyond: FREE! If you choose not to use autopay, then the rate for the second family member is $115 and $95 for the third family member. Military Discount: $130/month (15% discount). Law Enforcement Officer Discount: $85/month. College Discount: $85/month; available to individuals enrolled as full-time college students.";"https://norfolkkarate.com/SocialSite/news-norfolk-va";;"Larry Yap";"10 days free class offer!";"info@norfolkkarate.com";"https://www.facebook.com/NKAGJJN/";"https://www.youtube.com/user/billodom2";"https://youtu.be/u09ZbVzH-YI";;1;1605;
"Norfolk Karate Academy/Gracie Jiu Jitsu Norfolk";"https://www.norfolkkarate.com/";(757) 623-8997;"814-A W 45th St";"Norfolk";"VA";23508;"5/5 Stars";"United States";"Norfolk Karate Academy/Gracie Jiu-Jitsu Norfolk is neither a chain nor a franchise. Our students receive personal attention with instruction tailored to individual needs in an atmosphere that promotes teamwork, camaraderie, and individual growth. We don't believe in gimmicks or fads. Nor do we promise martial arts training will be fast or easy. We do promise to make you a COMPETENT, CONFIDENT, and COMPLETE martial artist. Whether you're a child, teen, adult, senior, man, or woman -- you will find our approach to martial arts training to be a positive life-changing experience that can improve your physical and mental health while teaching you to protect yourself against an attacker. We offer a no-risk guarantee of satisfaction.";"https://pmcontent.blob.core.windows.net/943490bc8de744a8b6f64279098feed7/logo/logo.png";"https://norfolkkarate.com/programs/children-karate-norfolk-va";"To develop a confident, competent, and complete martial artist. Our children's programs build a solid foundation for martial arts mastery as an adult. Our students gain the physical skills to defend themselves while learning the importance of courtesy, respect, and good citizenship. Combine the standing techniques of Tang Soo Do (Korean karate) with the self-defense techniques and anti-bully strategy of Gracie Jiu-Jitsu.  At Norfolk Karate Academy, we supplement tang soo do (a standing/striking art) with Gracie jiu-jitsu (a complete martial art in itself that relies on taking your attacker to the ground then neutralizing them using leverage rather than strength or speed). In the Children's Programs, we orient training toward self-defense applications rather than sport competition. We also stress memorization and application of forms (kata), respect and courtesy toward training partners, and physical fitness.  ";"https://norfolkkarate.com/programs/women-karate-norfolk-va";"Norfolk Karate Academy / Gracie Jiu Jitsu Norfolk offers self-defense courses, seminars, and demonstrations for both individuals and groups. These events can be tailored to suit the needs of the participants.";"Tang Soo Do, Yoga";"Enrollment Package = $50 ($85 if you buy a jiu-jitsu uniform instead of karate uniform). Karate Uniform= $35; Jiu Jitsu Uniform=$70; NKA T-Shirt=$15; NKA Patch= FREE. Tuition = $150 (standard rate) or $135 for students on autopay (10% discount), per month for one person. Women Empowered: $60/month. PeeWee Karate: $105/month. Day Class Only Membership: $105/month or add day classes to an unlimited membership for only $50 more a month. Family Discount: Second family member: $100/month; Third family member: $75/month; Fourth family member and beyond: FREE! If you choose not to use autopay, then the rate for the second family member is $115 and $95 for the third family member. Military Discount: $130/month (15% discount). Law Enforcement Officer Discount: $85/month. College Discount: $85/month; available to individuals enrolled as full-time college students.";"https://norfolkkarate.com/SocialSite/news-norfolk-va";;"Larry Yap";"10 days free class offer!";"info@norfolkkarate.com";"https://www.facebook.com/NKAGJJN/";"https://www.youtube.com/user/billodom2";"https://youtu.be/u09ZbVzH-YI";;1;1425;"Duplicate with id # 1605"
"Universal General Mixed Martial Arts";"https://ugmma.com/";(757) 846-3061;"3144 Victory Blvd";"Portsmouth";"VA";23702;"5/5 Stars";"United States";"Universal General Mixed Martial Arts offers a unique combination of five martial arts styles in Portsmouth, VA. These Styles are: Kyokushin Karate, Shotokan Karate, Bando, Olympic Style Boxing and Brazilian Jiu-Jitsu. Furthermore, we offer individual classes in Karate, Olympic Style Boxing, and Brazilian Jiu Jitsu. Finally, we provide a Mixed Martial Arts ( MMA ) class that focuses on the successful fusion of all the arts. As a result, we produce a complete and well-rounded Martial Artist. Our early instruction focuses on the importance of defense and not getting hit. All of our instruction focuses on real life application with a strong emphasis on avoiding conflict. Our goal is to encourage students of all levels to become physically and mentally fit.";"https://ugmma.com/wp-content/themes/ugmma/images/logo.png";"https://ugmma.com/youth-mixed-martial-arts/";"Olympic Style Boxing - Our first youth mixed martial arts program is Olympic boxing (also called Amateur Boxing). The Olympic games showcase Amateur Boxing on a world stage. As well as many other associations. In our youth boxing class, you will develop boxing knowledge and boxing skill. Boxing knowledge consists of learning the objectives of boxing and how Olympic boxing is scored. Protect yourself at all times, hit and, furthermore, don’t be hit are the main objectives of Boxing. Scoring, however, varies depending on the style of boxing you’re doing. Lastly, you will learn physical boxing skills in our class. You will learn how to throw proper scoring punches through hard work, training and proper coaching. Brazilian Jiu-Jitsu - Our second youth mixed martial arts program is Brazilian jiu-jitsu (BJJ). Brazilian Jiu-Jitsu is a martial art and combat sports system that focuses on grappling. Kodokan Judo ground fighting fundamentals was the foundation for BJJ. Takeo Yano and Mitsuyo Maeda Taught these skills to the Gracie family. Carlos and Hélio Gracie Created BJJ when mainstream judo took an Olympic turn. Experiments with Judo, grappling and wrestling led them to the new style of BJJ. Furthermore, they passed this knowledge to their family members. In our youth BJJ classes, you will learn the various takedowns, submissions and position techniques that make BJJ one of the most efficient fighting styles in the world. Karate / Kickboxing - Our third and final youth mixed martial arts program is Karate. The Ryukyu islands birthed the development of Karate. Now known as modern-day Okinawa, Japan. Modern Karate was developed from two different martial arts. First, the indigenous Ryukyu Islands martial arts called “Te” (Hand). Second, from the Chinese martial art of Kempo. A karateka is a karate practitioner. Bando Kickboxing is the modern, sports form of kickboxing of Lethwei. Nicknamed in Europe “Burmese boxing of four arms”. UGMMA utilizes the practices of Kyokushin Karate, Shotokan Karate and Burmese Kickboxing (Bando). Therefore, we have the ability to teach a better overall striking game. As a result, in our youth Karate / Kickboxing classes, you will learn the art of striking with various punches, kicks, knee strikes, elbow strikes and open hand strikes.";;;"Olympic Style Boxing, Karate, Kickboxing, MMA";;"https://ugmma.com/schedule/";;"Robert Wilson";;;"https://www.facebook.com/Universal-General-Mixed-Martial-Arts-152874951502857/";"https://www.youtube.com/channel/UCelw5ehpI-6Z6u2GE4tLvbQ";"https://youtu.be/SLsyqYOwYS4";;1;1423;
"Bushido Mixed Martial Arts";"http://bushidomma.net/";(757) 391-0321;"3405 High St";"Portsmouth";"VA";23707;;"United States";"Our programs focus primarily on the disciplines of Muay Thai and Brazilian Jiu-Jitsu and we offer a wide range of classes to meet the needs of all ages and experience levels. With us, you can expect a level of support and dedication like never before. We are committed to your success and to helping you see total-body results in no time. ";"https://res.cloudinary.com/display97/image/upload/q_auto,fl_lossy,f_auto/3508.png";"http://bushidomma.net/classes/Kids-Martial-Arts-";"At Bushido Mixed Martial Arts, our Kids classes offer so much more than a just a great workout and awesome new friends. We aim to give students of all ages a chance to feel proud of their accomplishments and challenged as they grow and learn new skills.";;;"Muay Thai";;"http://bushidomma.net/Home/Schedule";;"Alan Merullo";;"bushidomma2013@gmail.com";"https://www.facebook.com/bushidomixedmartialarts/";;"http://97display.blob.core.windows.net/videos/1464Bushido%20at%20Work%20(1).mp4";;1;1421;
"TIGER Academy of Martial Arts Portsmouth";"http://tigeracademyonline.com/";(757) 488-3882;"5801 Portsmouth Blvd";"Portsmouth";"VA";23701;;"United States";"TIGER Academy of Martial Arts has been providing men, women, and children with quality martial arts instructions since 1968. Our primary focus is to create an environment that enables students to develop intellectually, physically and ethically. At TIGER, we pride ourselves in our student curriculum and class structure.";"http://tigeracademyonline.com/images/gallery/tiger-logo-2019.png";"http://tigeracademyonline.com/programs/program-detail/jiu-jitsu-for-kids";"Being able to control an attacker without endangering yourself and not seriously injuring the “bad guy” is one of the benefits of our Control and Roll Program™.  This program uses the principles found in Gracie Jiu-Jitsu and Pedro Sauer Jiu-Jitsu where leverage, positioning, and technique are used to control a larger and stronger opponent.  Best of all, your child will experience fun in this class while learning basic evading techniques such as sweeps, throws and joint manipulations to control an attacker. TIGER also implements Judo to help students with transitioning from standing to a ground situation. Our Jiu Jitsu for Kids program serves children 7 to 13 years old in Portsmouth, Chesapeake (Western Branch), Smithfield, Downtown Suffolk, and Northern Suffolk.";;;"Muay Thai Kickboxing, Karate";;"http://tigeracademyonline.com/schedules/adult";;"Nestor Bayot";;"info@tigeracademyonline.com";"https://www.facebook.com/TIGERAcademyOnline/";"https://www.youtube.com/user/TIGERAcademyOnline";"https://youtu.be/0hc-_UO8bCY";;0;1422;
"Roanoke Jiujitsu Club";;(540) 312-3897;"1316 E Washington Ave";"Vinton";"VA";24179;;"United States";;;;;;;;;;"Tues, Thurs: 7:00pm-9:00pm";;;"roanokejujutsu@gmail.com";"https://www.facebook.com/roanokejujutsu/";;;;1;1604;
"Ribeiro Jiu Jitsu Academy NOVA";"http://www.rjjanova.com/";(703) 399-0072;"6315 Backlick Rd #200";"Springfield";"VA";22150;"5/5 Stars";"United States";"For over 20 years the Ribeiro Brothers, Saulo Ribeiro and Xande Ribeiro, have been tested at the highest levels of competition around the world. The result of that is a solid Jiu Jitsu foundation with an easy understanding of leverage. We are a family business with a personal touch in our approach. From the beginning, you will feel welcomed and connected with one of the most prestigious teams in the world, network with more than 60 academies worldwide and have a solid program and system that will help your academy grow and be successful. The strength of RJJA is the hand selected instructors that live the Martial Arts lifestyle of Jiu Jitsu and love to train as well as teach and share experiences. Our 6 Blades are our values and define us: Family, Respect, Loyalty, Discipline, Attitude and Honor. Our mission is simple: improve ourselves as Martial Artists, help people follow their dream, spread Ribeiro Jiu-Jitsu all over the world, live by The Code and build a LEGACY.";"http://www.rjjanova.com/wp-content/uploads/2016/07/logo.png";"http://www.rjjanova.com/youth-jiu-jitsu/";"Our kid’s class provides a safe, clean, martial arts environment that promotes self-confidence and builds discipline. At these ages, children crave structure, yet they want to also enjoy and have fun. This makes Jiu-Jitsu the perfect vehicle for children to learn many important life skills, without too much pressure. If your child is having trouble focusing at home or in school, they are being picked on, or maybe they have more energy than you know how to handle, we are here to help!";;;;;"http://www.rjjanova.com/schedule-2/";;"Emil Takeuchi";"FREE Trial Class";;"https://www.facebook.com/RIBEIROJJNOVA/";"https://www.youtube.com/channel/UC9VqCObyQve7CKznmS_YbcA";"https://youtu.be/6ilmKZFk_Dg";;1;1145;
"ML Combatives Academy";"https://www.combatfit.com/";(571) 289-3991;"7702 A Backlick Road";"Springfield";"VA";22153;"5/5 Stars";"United States";"Brazilian jiu-jitsu (BJJ)  is a martial art, combat sport system that focuses on grappling and especially ground fighting. BJJ is one of the fastest growing combat sports in the world and is a martial art with focus on ground fighting and submission. There are now two categories of Jiu Jitsu. Sport Jiu Jitsu and Self Defense Jiu Jitsu. Sport  Jiu Jitsu is where you see  aecademies training for competition. The goal in Sport Jiu Jitsu is to win by submission or by points. Self Defense Jiu Jitsu, where the focus is mainly for self protection in case of potienal encounters in the street. At Matt Larsen's Combat Fitness Center, in Northern Virginia (NOVA), you will be a part of a family. You will join a team that will support you in your quest for self-improvement through training the techniques and participating in live training sessions, with your partners and coaches.";"https://static.wixstatic.com/media/05eee1_3c01398372664094bafc39e1383ee663.png/v1/fill/w_154,h_160,al_c,q_80,usm_0.66_1.00_0.01/05eee1_3c01398372664094bafc39e1383ee663.webp";;"The first lesson a kid needs to learn about martial arts training is that it is fun. Enjoying the training makes everything else possible. At Matt Larsen's Combat Fitness Centers we will give your child the discipline they need to do well in school and the self-confidence they need to avoid being bullied.";;;"Modern Combatives";;"https://www.combatfit.com/location";;"Matt Larsen";"10 days free class offer!";"laurenarnoldmlcfc@gmail.com";"https://www.facebook.com/MLCFCSpringfieldVA/";;"https://youtu.be/H2NotkHJavo";;1;1142;
"Linxx Academy of Martial Arts";"http://linxxacademy.com/";(757) 495-7070;"1925 Landstown Centre Way #220";"Virginia Beach";"VA";23456;"5/5 Stars";"United States";"LINXX Academy offers one of the most highly respected, quality martial arts programs in the nation. The choice to join LINXX is a choice to join a distinguished, time-honored martial arts academy that is rich in tradition.  From the day of its founding on March 16, 1992, LINXX Academy has grown in its size and stature, but it remains committed to the task of providing students with the most practical and effective self-defense skills, rooted in the principles of ethical-moral development.";"http://linxxacademy.com/wp-content/uploads/2017/12/linxx-logo-1.png";"http://linxxacademy.com/programs/youth-programs/";"In the Gracie Jiu-Jitsu Bullyproof program, our goal is to instill in your child unshakable confidence so they can overcome bullies without violence. Due to the non-violent nature of the techniques, various national media organizations have featured the Gracie Bullyproof program as one of the few effective counter-measures to bullying for children between the ages of 5 and 13.";;;;;"http://linxxacademy.com/class-schedule/";;"Frank Cucci";"10 Day Free Trial";"Info@linxxacademy.com";"https://www.facebook.com/LINXX-Academy-of-Martial-Arts-145987582760/";"https://www.youtube.com/user/linxxacademy1";"https://youtu.be/lYd1oziOtjI";;1;1406;
"Coastal Brazilian Jiu Jitsu";"http://www.coastalbjj.com/";(757) 753-7799;"1485 General Booth Blvd";"Virginia Beach";"VA";23454;;"United States";"Coastal Brazilian Jiu Jitsu is located in Virginia Beach. Train BJJ with well known Black Belt Nestor Bayot and Muay Thai with Shawn Yarborough.";"https://images.squarespace-cdn.com/content/52782001e4b03eaed429b44d/1445978880302-QWD7BWM12UIZZK65T531/Coastal+Brazilian+JiuJitsu_Logo_small_transparent.png?content-type=image%2Fpng";"http://www.coastalbjj.com/programs";"The Kids Brazilian Jiu-Jitsu program is open to children from age seven with no prior experience required. The program is the perfect way for your child to build self-confidence while learning self-defense. It is also a great way to stay in shape, make new friends and develop social skills. We provide fun and energetic classes that will equip the students with positive physical and mental skill sets that will help them on the mat, in school and in life. As a martial art and contact sport this program is a great opportunity for your child to learn hard work, discipline, perseverance and dedication. Our program strays away from the ‘win-or-lose’ mentality and focuses on building positive attitude, a love for uplifting their peers through great sportsmanship and respect. Nestor will provide hands-on classes and will guide the students diligently in the development of their skills and proper technique. He will also provide the parents with constant feedback to make sure that the students’ progresses are meeting their goals and expectations. Classes will include warm ups, drills, techniques, games, and live training.";;;"Muay Thai";"Adult Fees: BJJ - $125.00 Monthly Fee (with Annual Membership Contract), BJJ $150.00 Per Month (No Annual Membership), Muay Thai - $125.00 Monthly Fee (with Annual Membership Contract), Muay Thai -  $150.00 Per Month (No Annual Membership), BJJ&Muay Thai Combo - $180 (with Annual Membership Contract), BJJ&Muay Thai Combo-  $250.00 Per Month (Month to Month, No Annual Membership). Military and Family Discounts Available. Kids Fees: BJJ & Muay Thai Combo $160.00 Monthly Fee (with Annual Membership Contract), BJJ & Muay Thai Combo $225.00 Per Month (No Annual membership). Military and Family Discounts Available.";"http://www.coastalbjj.com/schedule";;"Nestor Bayot";;"coastalbjj@gmail.com";"https://www.facebook.com/Coastal-BJJ-221338918032629/";;;;1;1401;
"Global Martial Arts";"https://www.globalmartialartsva.com/";(757) 502-1200;"1920 Centerville Turnpike # 124";"Virginia Beach";"VA";23464;"5/5 Stars";"United States";"Global Martial Arts was founded on the development of mind, body and spirit through training in the best martial arts from around the globe. As we gain an understanding of different Martial Arts systems we will learn to appreciate their culture respectively. This learning process allows us to embrace techniques that work for each individual differently. Our Founder and Master Instructor Mateo De Los Reyes has dedicated over 30 years training and developing our programs from the following systems: Tae Kwon Do (Black Belt) under 9th Dan Master Chan Hak Parks, Thai Boxing/Muay Thai (Ajarn) under Sardsadajarn (Grandmaster) Surachai Sirisute, Jun Fan Gung Fu and Filipino Martial Arts (Senior Associate) under Magulang na Guro Dan Inosanto, Combat Submission Wrestling CSW (Full Instructor+Mid-Atlantic Headquarters) under UFC and Pride Coach Sensei Erik Paulson and Gracie Jiu-Jitsu (Black Belt) under Master Royler Gracie and Professor David Adiv from the RGDA (Royler Gracie-David Adiv) Association. Here at GMA we strive to provide cutting edge martial arts training through the constant evolution of our curriculum. Our staff is dedicated to the development of each student in all areas of their lives on and off the mat. We provide practical training with the understanding that 95% of all physical confrontations end up on the ground, 99% start standing, and 100% never have to start. Here at GMA we are proud to be thought of as an extended family focused on a common goal:To be the best individuals we can be…at balancing 3 (mind/body/spirit)!";"https://static.wixstatic.com/media/97c9c5_e3980f53c9e44db68cf7b8d8a61064e3.jpg/v1/fill/w_60,h_40,al_c,q_80,usm_0.66_1.00_0.01/97c9c5_e3980f53c9e44db68cf7b8d8a61064e3.webp";"https://www.globalmartialartsva.com/about2-c1y8u";"Our fun, safe self- defense classes help kids boost their self-esteem! Martial arts has so many wonderful benefits for children. It teaches them to focus with uncanny attention.  It teaches them respect and diplomacy for peaceful caring relationships. And of course it teaches them self defense to keep them safe and sound. Our kind instructors will work hand in hand with your children to ensure they have a fun, exciting and enriching experience. Come try out our Global Martial Arts classes and see for yourself why parents-and children-simply love us.";;;"Muay Thai/Thai Boxing, Erik Paulson’s Combat Submission Wrestling, MAX Defense";;"https://www.globalmartialartsva.com/schedule";"Mon-Fri: 4:30pm-9:30pm, Sat: 10:00am-1:00pm";"Mateo De Los Reyes";;"info@globalmartialartsva.com";"https://www.facebook.com/GlobalMartialArtsVA";;"https://youtu.be/CElwkx2hHAE";;1;1403;
"Linxx Academy of Martial Arts";"http://linxxacademy.com/";(757) 495-7070;"1925 Landstown Centre Way #220";"Virginia Beach";"VA";23456;"5/5 Stars";"United States";"LINXX Academy offers one of the most highly respected, quality martial arts programs in the nation. The choice to join LINXX is a choice to join a distinguished, time-honored martial arts academy that is rich in tradition.  From the day of its founding on March 16, 1992, LINXX Academy has grown in its size and stature, but it remains committed to the task of providing students with the most practical and effective self-defense skills, rooted in the principles of ethical-moral development.";"http://linxxacademy.com/wp-content/uploads/2017/12/linxx-logo-1.png";"http://linxxacademy.com/programs/youth-programs/";"In the Gracie Jiu-Jitsu Bullyproof program, our goal is to instill in your child unshakable confidence so they can overcome bullies without violence. Due to the non-violent nature of the techniques, various national media organizations have featured the Gracie Bullyproof program as one of the few effective counter-measures to bullying for children between the ages of 5 and 13.";;;;;"http://linxxacademy.com/class-schedule/";;"Frank Cucci";"10 Day Free Trial";"Info@linxxacademy.com";"https://www.facebook.com/LINXX-Academy-of-Martial-Arts-145987582760/";"https://www.youtube.com/user/linxxacademy1";"https://youtu.be/lYd1oziOtjI";;1;1601;"Duplicate with id # 1406"
"Gustavo Machado Brazilian Jiu-Jitsu";"http://www.gustavomachado.com/";(757) 422-6550;"1944 Laskin Rd # 401";"Virginia Beach";"VA";23454;;"United States";"Our Mission At GMBJJ, we focus on traditional Brazilian Jiu-Jitsu Gi and No-Gi training for children, teenagers and adults. Our instructors are ready to help you achieve your individual goals, whether it is self-defense training, physical fitness or if you are wishing to engage in Brazilian Jiu-Jitsu competition. At Gustavo Machado Brazilian Jiu-Jitsu, we strive to provide our student family with the highest level of Brazilian Jiu-Jitsu education in a safe, positive, and uplifting environment.";"http://www.gustavomachado.com/img/logos/logo.jpg";"http://www.gustavomachado.com/classes.html";"Little Kids BJJ (Ages 4-6) - Attention parents! Do you want your child to excel from an early age? Enroll them now in the our “little kids” class. This class enforces a safe, positive, and respectful learning environment for your child to grow and develop skills that will last a lifetime! This ½ hour class teaches your child the necessary skills to learn how to focus, follow directions, give and receive respect, and build the necessary motor-skills to equip them in learning many self-defense skills and techniques. This class is action-packed with various games, self-defense techniques, and real hands-on Brazilian Jiu-Jitsu! We have an EXCELLENT student to Instructor ratio, which means that your child will receive consistent attention to maximize their growth in a positive learning environment. Big Kids BJJ (Ages 7-12) - Taking our “Little Kids” class to a whole different level is what this class is all about. Whether starting this class for the first time, or graduating from the “Little Kids” class, this class is a 1-hour class designed around the true fundamentals of Brazilian Jiu-Jitsu! Our highly qualified instructors teach real-life self-defense techniques and more advanced Jiu-Jitsu to allow your child to build an excellent foundation in a positive learning environment. Just like the Little Kids class, the student to Instructor ratio is EXCELLENT! Safety is always a NUMBER ONE priority as real self-defense and “rolling” is encouraged in a controlled and safe environment. Learning self-confidence, building strength, following directions, earning and giving respect, and developing true leadership characteristics is what we are all about!";;;"Muay Thai";;"http://www.gustavomachado.com/schedule.html";;"Gustavo Machado";;;"https://www.facebook.com/Gustavo-Machado-Brazilian-Jiu-Jitsu-158686830817890/";"https://www.youtube.com/channel/UCfa-d1C8GMBn1KmSCdVDTOQ";"https://youtu.be/LRaygRx6krk";;1;1404;
