"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Team Octopus Sandy Springs";"http://mmaatl.com/";(678) 273-3938;"6450 Roswell Rd Suite #C";"Sandy Springs";"GA";30328;"5/5 Stars";"United States";"Team Octopus is Atlanta’s premier mixed martial arts and fitness academy for training in Kickboxing, Boxing, Brazilian Jiu-jitsu, Kids’ Boxing, Kid’s Brazilian Jiu-jitsu, Muay Thai and Circuit Training. Team Octopus offers classes for all fitness levels and ages, with the goals of learning new skills and improving health. Many who attend classes are simply there for good fitness and maintaining a healthy lifestyle, while others are more serious about a career involving mixed martial arts. Kids’ classes are also offered as an introduction to fitness, fun, respect, and discipline. Families are important to Team Octopus, as moms, dads, and kids can be seen working out together.";"https://i0.wp.com/radiusccc7.com/team-octopus/wp-content/uploads/sites/53/2017/08/logo.png?w=474";"http://mmaatl.com/programs/kids-martial-arts/";"Enrolling your kids in martial arts is a great way for them to pour their energy into physical activity and away from video games and the TV. They will gain many benefits from these classes that will stay with them for many years. This program is excellent for kids to get into shape and make new friends at the same time. The Kids’ Martial Arts Program at Team Octopus incorporates various forms of martial arts, including Karate, Brazilian Jiu-Jitsu, Boxing and Wrestling, for children ages 4 – 12. Classes include warm ups, new techniques, drills, and live rolls. Mondays and Wednesdays focus on stand-up martial arts, such as Karate and Boxing. Tuesdays and Thursdays are Brazilian Jiu-jitsu and Wrestling, which follow a curriculum designed so that they will learn and continuously practice the fundamentals of Brazilian Jiu-jitsu, as well as progress onward to learn different techniques each time they attend class. Kids these days are very different from kids of the 90s, 80s, and so forth. Instead of running around outside or building forts in the backyard, kids these days choose to be on their smart phones and tablets. At Team Octopus, we are serious about your child’s success and want to help your child build self-esteem while simultaneously learn about respect, self-discipline, and team work.";;;"Kickboxing, Boxing, Muay Thai, Circuit Training";;"https://mico.myiclubonline.com/iclub/members/signin.htm?clubNumber=6946#classes";;"Guillerme Cury";"Free Class";"teamocto@gmail.com";"https://www.facebook.com/teamoctopus.sandysprings/";;;;0;539;
"Champions Training Center";"https://mixedmartialartssavannah.com/";(913) 788-1946;"4501 Montgomery St";"Savannah";"GA";31405;;"United States";"Champions Training Center is Savannah’s #1 Combat Sports Training facility. Champions Training Center offers classes for kids and adults in MMA, Boxing, Muay Thai, Brazilian Jiu Jitsu, Wrestling, Fitness Bootcamp and Cardio Kickboxing. CTC is one of the most successful gyms in the South East and has produced World, National, Regional and State Champions in MMA, Boxing, Muay Thai and Brazilian Jiu Jitsu.  Champions Training Center’s athletes have competed in the worlds top promotions including UFC, Bellator, Glory Kickboxing, Titan FC, WEC and Elite XC. Further, our fighters have been on major networks like ESPN, Fox Sports, Showtime, Spike TV and more.";"https://muaythaisavannah.files.wordpress.com/2018/08/img_1578.jpg?w=736";;;;;"MMA, Boxing, Muay Thai, Wrestling, Fitness Bootcamp, Cardio Kickboxing. ";;"https://mixedmartialartssavannah.com/class-schedule/";"Mon-Fri: 10:00am-10:00pm";"Muhsin Corbbrey";"One Week FREE Training";;"https://www.facebook.com/ctcsavannah/";;;;1;542;
"Jinsendo Martial Arts";"https://www.karateatl.com/";(404) 641-2840;"1600 Roswell St #1";"Smyrna";"GA";30080;;"United States";"Our Karate is a Nishiyama (more about him below) system of Traditional Karate based on the philosophy of ""Jinsendo"". This philosophy, developed by chief instructor Sensei Toru Shimoji, is best explained in an examination of the translation of the three Japanese words combined in the name.  If you separate the Japanese kanji characters that make up the word Jinsendo, its underlying meaning is brought to light. The first one “jin” (root pronunciation “hito”) is literally translated as person, or human race.  ""Sen"""", the second character implies line, path or projection. The last kanji “do” (root pronunciation “michi"") means path, road or “the way of”. Putting them all together, “people line way”, is the literal translation. However, all of the above can be further expressed as, “The way of actualizing human potential”.  Jinsendo is the projection of human spirit to continually evolve with others in a like-minded endeavor that adheres to three guiding principles: honor the spirit of free will; rise above confrontational energy; seek cooperation through mutual engagement.";"https://static.wixstatic.com/media/fdc45e_fa398f8bdb58443cbca4607dc2f223f5~mv2.png/v1/fill/w_207,h_58,al_c,q_80,usm_0.66_1.00_0.01/Jinsendo_horz_logo.webp";"https://www.karateatl.com/yoji-preschool-karate";"Jinsendo's Preschool Karate Program in Atlanta helps children excel in a variety of key developmental areas. The training allows each child to effectively use his/her energy to enhance physical, social, and mental development. Our lessons are designed to prepare a child for the next level of karate, utilizing structured play, group and individual activities, which will be engaging, exciting and most of all, fun.";;;"Karate";;"https://www.karateatl.com/karate-class-schedule";;"Sensei Toru Shimoji";;"office@karateatl.com";"https://www.facebook.com/jinsendokarateatl/";"https://www.youtube.com/channel/UCRQThKLuoA0HDLCarkKz49g";"https://youtu.be/ozFpLgqXUCk";;1;532;
"Georgia Martial Arts & Self Defense";"http://www.atlantabudokan.com/";(678) 574-7879;"2508 Cobb Pkwy SE";"Smyrna";"GA";30080;;"United States";"Georgia Martial Arts & Self Defense is a Family owned and operated martial arts & fitness academy. Originally founded in 1981, we have always focused on helping students meet their personal goals in a multitude of areas including martial arts, self defense, physical fitness, and personal growth. We strive to create a family environment that is safe and non-threatening while always focusing on helping our students meet their personal goals.";"http://www.atlantabudokan.com/ab/images/3D_Transparent-Logo.png";"http://www.atlantabudokan.com/ab/kids";"Give your child an advantage in life by enrolling them in our Kids Martial Arts Program. Kids Martial Arts should not be a ""sport"" or an ""activity"". Our programs are designed to operate as a school to teach discipline, respect, physical fitness, and self-confidence. Our goal is not to give your young child a Black Belt. Children cannot EARN a Black Belt till they are at least 18 years of age. Our goal is for our program to become part of your child's development as a person.";"http://www.atlantabudokan.com/ab/selfdefense";"""Martial Arts"" or any type of physical training are not by themselves Self Defense. Self Defense is a mindset focused on taking control of your own personal safety. Our focus is to help people start on a pathway to take that control. ";"Aiki-Jujutsu, Shinkendo, Judo, Defense Fitness";"One Art: 1st Student $125.00/month, $375.00/quarter, $1,500.00/year; 2nd Student (25% Discount) $93.75/month, $281.25/quarter, $1,125.00/year; Additional Students (50% Discount) $62.50/month, $187.50/quarter, $750.00/year. All Arts: 1st Student $150.00/month, $450.00/quarter, $1,800.00/year; 2nd Student (25% Discount) $112.50/month, $337.50/quarter, $1,350.00/year; Additional Students (50% Discount) $75.00/month, $225.00/quarter, $900.00/year; Fitness: 1st Student $60.00/month, $180.00/quarter, $720.00/year; 2nd Student (25% Discount) $45.00/month, $135.00/quarter, $540.00/year; Additional Students (50% Discount) $30.00/month, $90.00/quarter, $360.00/year; We requie a 6 month commitment. You may pay monthly via autopay or 6 months up front. Public servents (Police Officers, Firemen, Paramedics, Teachers, etc) recieve a 10% discount.";"http://www.atlantabudokan.com/ab/schedule";;"Shawn Forristall";;;;;;;0;531;
"Team Manu MMA Club";"http://www.manuntoh.com/";(404) 316-1110;"2652 S Cobb Dr";"Smyrna";"GA";30080;;"United States";"Team Manu MMA Club is specialized fitness school for kids that want to learn Jiu Jitsu, MMA, or Boxing. Team Manu is an elite group of highly trained fighters that specialize is MMA, Muay Thai and Boxing. ";;"http://www.manuntoh.com/atlanta-kidsmartial.htm";"Kids Judo/BJJ: In this class students will learn all the proper techniques including throws, grappling techniques, and all the fundamental principles of balance and coordination learned in Judo (an Olympic sport) and Brazilian Jiu-jitsu. Students will be promoted in the traditional belt ranking system according to their progress and will learn and understand the principles of respect and hard work that are instilled in this system. Competition in this sport is available but not mandatory upon parent and youth’s expressed desire to do so. Youth Boxing: In this class students will learn all the proper techniques used in boxing (an Olympic sport) as well as develop good habits of fitness and the principles of hard work, dedication, and respect.  Competition in this sport is available but not mandatory upon parent and youths expressed desire to do so";;;"MMA, Muay Thai, Boxing, Judo";;"http://www.manuntoh.com/atlanta-fitness-classes.htm";;"Manu Ntoh";;"info@muaythaiatlanta.com";;;;;1;533;
"UFC Gym";"https://ufcgym.com/";(770) 874-3007;"3295 S Cobb Dr";"Smyrna";"GA";30080;;"United States";;;;;;;;;;;;;;;;;;0;530;"Closed"
"Tonchu Martial Arts Academy";"https://tonchumartialarts.com/";(770) 801-1210;"3599 Atlanta Rd Suite A-9";"Smyrna";"GA";30080;"5/5 Stars";"United States";"Grandmaster Hee Sup Chung is a 5th generation martial artist. He has followed in the steps of his ancestors by devoting his life to sharing the knowledge, skill, and versatility in martial arts with others. He studied and mastered the art of Mushimudo, Tae Kwon Do, Judo, Juijitsu, Hapkido, Tai Chi, and Kung Fu from his father Great Grandmaster Sung Wuk Chung and his uncles Great Grandmaster Young Nam Chung and Great Grandmaster Young Jin Chung. He later traveled the world as the international spokesman, teacher, and competitor of the premier brand Macho Martial Arts for over a decade while learning from expert stylists. Grandmaster Chung has long excelled in his quest for knowledge and skill. The Chung family opened their first school in 1874 in Taegu, South Korea. All of the knowledge acquired and passed down through the Chung family for the past hundred years is at the disposal of Tonchu students. There are very few schools in the world that can offer this pedigree of excellent lineage and we are proud to continue the tradition of martial arts that the Chung Family began over 100 years ago";"https://tonchumartialarts.com/wp-content/themes/tim/style/images/tonchu-logo.png";;;;;;;;;"Hee Sup Chung";;;"https://www.facebook.com/Tonchu.smyrna";"https://www.youtube.com/user/TonchuMartialArts";;;1;534;"No BJJ Classes"
"Karate USA Martial Arts Academy";"https://www.karate-usa.com/";(770) 802-4478;"7810 McGinnis Ferry Road";"Suwanee";"GA";30024;"3/5 Stars";"United States";"For 30 years Karate USA has built a reputation of quality instruction, forward-thinking curriculum and dedication to our community. In addition to providing the highest level of training in Taekwondo and Jiu Jitsu.";"https://karate-usa.com/2012/wp-content/uploads/2012/06/kusanewslogo.png";"https://www.karate-usa.com/martial-arts-for-ages-6-to-11/";"The dynamics of Olympic Style Taekwondo, the proven self-defense effectiveness of Jiu Jitsu, an amazing character development program – Super Hero Project, and a whole lot of fun. In a sentence, that’s the Karate USA martial arts program for your 5 to 11 year old. Parents love our Month to Month memberships, open scheduling, unlimited attendance, and the fact that our internationally certified Instructors mentor your child on their journey to Black Belt. Karate USA is a proud Business Partners with local school for the past 29 years. We are honored to be an active member of our community through our Super Hero Project. Actions speak louder than words let us show you Karate USA…";;;"Olympic Taekwondo";;"https://www.karate-usa.com/class-schedule/";;"David Bartow";"30th Anniversary Special - 2 Weeks Unlimited Classes + Karate USA T-shirt";"johnscreek@karate-usa.com";"https://www.facebook.com/ilovekarateusa";;;;1;536;
"Kahala Jiu Jitsu";"http://www.kahalajiujitsu.com/";(808) 294-6678;"1215 Center St #220";"Honolulu";"HI";96816;;"United States";"Kahala Jiu-Jitsu is the first and only woman-owned Brazilian Jiu-Jitsu and Self Defense School in Hawaii. We cater to Children, Women, and Men.";;"http://www.kahalajiujitsu.com/classes.html";"Bully Prevention (ages 3 - 5): (Saturday Only) - Bully Prevention is a precursor to our Kids Class.  This class helps a child develop self confidence and self awareness so that they can start learning how to participate in a group setting with other kids.  We play games that will train their muscle memory  to do Jiu-Jitsu as they get older.  The kids also learn how to focus and participate as a group.  They learn the value of matching up and that losing has value as much as winning.  The kids train with each other and parents are encouraged to participate in any of the games and activities. Kids & Big Kids (ages 4 - 5 and ages 6 - 8) - This class is designed to help kids learn how to protect themselves from bullies or anyone else who wants to hurt them.  It is also a pre-curser class to Jiu Jitsu.  What makes this class so unique is that the parents are welcome to participate with the child.  Each class is created so that the parent can do the program with the child so that the child may practice the techniques at home as well as in class allowing them to build confidence and muscle memory so that the techniques come to them naturally and instinctively.  If a parent is not available to participate with the child, that is OK too. There is no better gift to give your child, and yourself, then knowing that your child can defend their self against someone bigger and stronger in a threatening situation.  It not only gives you peace of mind, but your child as well. Pre-Teen (ages 9 -11) - Pre-Teens are on the verge of transitioning out of childhood and enter into the teenage years. This is the class where kids have to step up to the plate and focus on their goals in Jiu Jitsu and start thinking and producing more maturely.  Kids will learn to think in combinations and prevention.  This class is a precursor to the Teen Class. Teens (ages 12 - 16) - KJJ has one of the largest ""Teen"" programs in Hawaii.  They not only learn the art of Jiu Jitsu for self defense, sport and competition, but when they qualify, are trained to be assistant instructors to the Kid's classes which increases their own training exponentially. They are also the only class that we teach No-Gi to.";;;;;"http://www.kahalajiujitsu.com/classes.html";;"Daynin Dashefsky";"Try a Class for FREE!";"info@kahalajiujitsu.com";"https://www.facebook.com/Kahala-Jiu-Jitsu-132958623420081/";;"https://youtu.be/8EC67efznqY";;1;553;
"Gracie Technics Jiu-Jitsu Academy";"http://www.gracietechnics.com/";(808) 277-3744;"1222 Kaumualii St";"Honolulu";"HI";96817;;"United States";"The Technics Academy is dedicated to the Art and Technique of Gracie Jiu-Jitsu. Following the curriculum created by Professor Pedro Sauer and the Gracie Family, the Technics Academy is focused on spreading the Art of Jiu-Jitsu while staying true to the standards of Gracie/Sauer Family. Our academy offers specialized programs for adults, women and children in one of the most effective martial art and self defense systems in the world. We are located in Honolulu, Hawaii and welcome new and current students to train at our facility. At the Technics Academy we are committed to providing World Class instruction in a clean, friendly and relaxed environment. We have small dedicated parking lot, and ample street parking for our members. Our main mat area has 2000 sq. ft. of Dollarmur Grappling mats and spectator seating. Our members amenities include a locker room, changing area, rest room and shower.";"http://www.gracietechnics.com/wp-content/uploads/2013/12/tech.png";"http://www.gracietechnics.com/programs/children-youth-jiu-jitsu/";"The Gracie Technics Kids Program will teach the concepts and ideas of Jiu-Jitsu in a fun and enjoyable experience. We are dedicated to providing the highest level of instruction in a manner that is easy for your child to understand. The class will focus on fundamental techniques that will improve coordination, flexibility and motor skills. We will instill the “Characteristics of a Black Belt” that will give your child the confidence and knowledge that will aid in their early development. We are currently accepting children ages 4-15 years old.";;;"Muay Thai Kickboxing, MMA";;"http://www.gracietechnics.com/schedule/";;"Rylan Lizares";"1 free trial class offer with SignUp!";"info@gracietechnics.com";"https://www.facebook.com/Gracie-Technics-Honolulu-370907805232/";;;;1;548;
"Gracie Technics Jiu-Jitsu Academy";"http://www.gracietechnics.com/";(808) 277-3744;"1222 Kaumualii St.";"Honolulu";"HI";96817;;"United States";"The Technics Academy is dedicated to the Art and Technique of Gracie Jiu-Jitsu. Following the curriculum created by Professor Pedro Sauer and the Gracie Family, the Technics Academy is focused on spreading the Art of Jiu-Jitsu while staying true to the standards of Gracie/Sauer Family. Our academy offers specialized programs for adults, women and children in one of the most effective martial art and self defense systems in the world. We are located in Honolulu, Hawaii and welcome new and current students to train at our facility. At the Technics Academy we are committed to providing World Class instruction in a clean, friendly and relaxed environment. We have small dedicated parking lot, and ample street parking for our members. Our main mat area has 2000 sq. ft. of Dollarmur Grappling mats and spectator seating. Our members amenities include a locker room, changing area, rest room and shower.";"http://www.gracietechnics.com/wp-content/uploads/2013/12/tech.png";"http://www.gracietechnics.com/programs/children-youth-jiu-jitsu/";"The Gracie Technics Kids Program will teach the concepts and ideas of Jiu-Jitsu in a fun and enjoyable experience. We are dedicated to providing the highest level of instruction in a manner that is easy for your child to understand. The class will focus on fundamental techniques that will improve coordination, flexibility and motor skills. We will instill the “Characteristics of a Black Belt” that will give your child the confidence and knowledge that will aid in their early development. We are currently accepting children ages 4-15 years old.";;;"Muay Thai Kickboxing, MMA";;"http://www.gracietechnics.com/schedule/";;"Rylan Lizares";"1 free trial class offer with SignUp!";"info@gracietechnics.com";"https://www.facebook.com/Gracie-Technics-Honolulu-370907805232/";;;;1;544;"Duplicate with id # 548"
"Relson Gracie Jiu-Jitsu Team HK";"http://teamhk.ning.com/";(808) 277-1128;"1712 South King Street 2nd Floor";"Honolulu";"HI";96826;;"United States";"We are located in Honolulu, Hawaii on the island of Oahu. We are just a 5 minute drive away from Waikiki, Kaimuki, Kahala, Kapahulu, Downtown & the University of Hawaii.";"http://api.ning.com/files/*rrXPLCUkm0yR0FZ4P4uz*qs4SNJY3tECll62akujB57egmkKWcvvD7b6C-VZYRwDTtIab*l7aboLt0bhmCd7noeCj6goLUt/relsongracieteamhkmini.jpg";"http://teamhk.ning.com/page/team-hk-programs";"Our Keiki Combat Program is divided into 3 different programs for children and teens. Little Sharks (4 - 7 years of age) - In this class the student will learn the fundamental positions, drills, games, & bully self-defense techniques of Gracie Jiu-Jitsu. (Private lessons are available for children 3 years old and under). Jr. Grapplers (8-14 years of age) - In the Jr. Grapplers program, we focus on 33 non-violent self-defense techniques that teach children to “neutralize and negotiate” with the bullies. Verbal assertiveness strategies are a major portion of this curriculum. A child needs absolutely no experience to start, and we guarantee a noticeable increase in your child’s confidence within a few weeks! Black Belt Club - We invite children who excel in the Jr. Grapplers program to join the Black Belt Club. This is our most advanced youth Jiu-Jitsu program and joining the Black Belt Club is the highest honor for any youth Gracie Jiu-Jitsu practitioner. Kids in this program possess all the traits necessary for success on the path to black belt: discipline, respect, courage, leadership, loyalty, and compassion.";"http://teamhk.ning.com/page/team-hk-programs";"Women's Jiu-Jitsu Program - Our Women's only class is perfect for women who do not feel comfortable training with other male students. Get a great, fun workout while learning the fundamental techniques of Gracie Jiu-Jitsu. Students are required to wear a Gi and Belt. Women's Self-Defense  S.T.O.P (Simple Tactics Of Protection) - The focus on this class is to empower the female student with simple techniques to defend herself against a larger and stronger attacker. In this course you will learn the 15 most common situations you will be attacked in and how to defend yourself from them. There is no enrollment period so start today!";"Ginastica Natural Program";;"http://teamhk.ning.com/page/class-schedule";;"Todd Tanaka";"10 Day Free Trial";"todd@teamhk.net";"https://www.facebook.com/RelsonGracieTeamHK/";"https://www.youtube.com/user/GracieTeamHK";"https://youtu.be/HjPNCdndzKc";;1;555;
"Gracie Barra University of Hawaii";"http://www.gb-uh.com/";(808) 944-9000;"1425 Dillingham Blvd., Ste. 100";"Honolulu";"HI";96817;;"United States";"Gracie Barra is the one of the largest and most traditional Brazilian Jiu Jitsu Organizations in the World. Our schools, Instructors, and competitors are present not only in the United States or Brazil, but also in South and Central Americas, Europe, Africa, Asia, and Oceania. Founded in 1986, Gracie Barra grew to become renowned in the Martial Arts world. Unyielding commitment to excellence on teaching methods, cutting-edge programs, and focus on a balanced life style for its members together with a bountiful Collection of Championship tittles, GB is considered by many the power house of Brazilian Jiu Jitsu. Each one of the over 300 Schools spread worldwide has the mission of teaching Brazilian Jiu Jitsu as a means for Individual development going beyond the contest philosophy. GB University is a dream coming true. Opened since 2009, our school has acted upon the responsibility of being the headquarters for the Hawaii branch of the GB Family. We are now consisted of hundreds of students at all ages, gender and backgrounds, building a diverse brotherhood committed to the life long journey of self mastery provided by Brazilian Jiu Jitsu.";"http://www.gb-uh.com/uploads/1/3/4/4/13443930/1688331_orig.jpg";"http://www.gb-uh.com/programs.html";"Experience Required: NONE. Kids Age Range: 3-6 Years Old. Juniors Age Range: 7-10 Years Old. Teens Age Range: 11-15 Year's Old. Gain confidence and make friends. Positive competitive spirit & sense of accomplishment. Learn respect and discipline in a fun and friendly environment. Learn healthy habits at a young age.";"http://www.gb-uh.com/programs.html";"Experience Required: NONE. Fitness focused classes. All women group. Great for women ready to get into shape and stay in shape! Fun and encouraging atmosphere.";;;"http://www.gb-uh.com/schedule.html";;"Eric Moreno";"Free 30 Days";;"https://www.facebook.com/GracieBarraHI/";"https://www.youtube.com/user/GBUniversityHI";"https://youtu.be/zxLbBp_eQS4";;1;547;
"Relson Gracie Team Papakolea Jiu-Jitsu - Papakolea";"https://www.tpjjhnl.com/";(808) 741-1520;"2150 Tantalus Dr";"Honolulu";"HI";96813;;"United States";"At Team Papakolea Jiu-Jitsu (TPJJ) we've created a friendly and safe environment to provide the highest quality instruction of Brazilian jiu-jitsu (BJJ) and self defense in Honolulu, Hawaii.  Whether you have never tried a martial arts sport or have been doing jiu-jitsu for years, all levels and types of students are welcome at TPJJ. TPJJ opened under Master Relson Gracie 3rd Degree Black Belt Kaleo Auwae in January of 2005. Born and raised in Papakolea, Kaleo has been training under Master Relson Gracie since September 1994 in Hawaii during the early days and birth of the UFC.  Since then he has produced multiple champions with his teachings in all ranks and weight classes in both kids and adults divisions. He is also a champion himself being a NAGA (North American Grappling Association). From humble beginnings in 2005 as the Papakolea Fight Club, TPJJ was established to provide a positive influence and help both children and adults in the Papakolea area to improve not only their heath and fitness, but also to provide a positive alternative to stay on the right path. TPJJ has since grown to two locations in the heart of Honolulu: the Papakolea location at the Papakolea Community Development Center and the Kakaʻako location one block from SALT Kakaʻako. We are a close knit community of students, parents, and families who share a love for the art of jiu-jitsu. Whether you are just starting your journey or have been training for years, we invite you to see our facilities, meet the team, and try us out for a free week.";;"https://www.tpjjhnl.com/class-info";"Our kids classes are both fun and challenging, where students learn self defense awareness and jiu-jitsu techniques. Most importantly, students learn to earn the respect of their peers. Whether helping to improve their attention at school, learning discipline, or building self-confidence, we focus on the goals each student is looking to achieve by utilizing techniques and philosophy of Jiu-Jitsu. Similar to adult BJJ, each class will have warmup/conditioning, instruction, and sparring time.";;;;;"https://www.tpjjhnl.com/class-info";;"Kaleo Auwae";"1 week free trial offer!";"kaleo@tpjjhnl.com";"https://www.facebook.com/tpjj.allday2/";"https://www.youtube.com/user/papakoleajiujitsu";"https://youtu.be/CivN0_UHdVs";;0;556;
"Island Jiu Jitsu";"https://www.islandjiujitsu.com/";(808) 383-9196;"2600 S King St #202";"Honolulu";"HI";96826;;"United States";"Island Jiu-Jitsu does not discriminate. Island Jiu-Jitsu does not have contracts. Island Jiu-Jitsu does not require specific gis. Island Jiu-Jitsu’s coaches (including the Black Belt) roll with ALL students. We want you to focus on the training, not the politics. We love teaching Jiu-Jitsu to everyone – starting from 3 years old, up to as old as you can personally train. Training at Island Jiu-Jitsu means that you will learn all of the details to positions, regardless of your belt rank or experience.  Everyone is supported and encouraged to perform at their best. Our Oahu Jiu-Jitsu School is located in the University Moiliili neighborhood in Honolulu, Hawaii.";"https://i0.wp.com/www.islandjiujitsu.com/wp-content/uploads/2018/01/Transparent-logo.png?w=200&ssl=1";"https://www.islandjiujitsu.com/teens-children/";"Children’s Gi Jiu-Jitsu Class – 3-7 years old (1-hour) - Children as young as 3 years old may participate based on their ability to attend to instruction. Mixed-level, Co-ed classes teaching self-defense and sport jiu-jitsu techniques.  Classes generally include warm-ups/drills, detail-oriented technique, technique-based games and/or sparring. Youth Gi Jiu-Jitsu Class – 8-15 years old (1-hour) - Mixed-level, Co-ed classes teaching self-defense and sport jiu-jitsu techniques.  Classes generally include warm-ups/drills, detail-oriented technique, technique-based games and/or sparring. Saturday classes are currently in conjunction with adults for 1.5 hours. Private Lessons - Contact Jason Vigil to get details on privates and small group classes. We provide a variety of options at discounted pricing available.";"https://www.islandjiujitsu.com/womens-self-defense/";"Have you ever imagined what you would do if you were assaulted? Island Jiu-Jitsu is dedicated to teaching women how to defend themselves in real-life situations using Gracie Jiu-Jitsu techniques. These techniques are based on leverage – not how hard you can kick or punch someone. This workshop is focused on hands-on learning. This means that you will partner up with other students and instructors (male and female instructors are available) to physically practice each technique step-by-step. You do not need to be fit, or in shape, or have any other previous experience. You do need to be prepared to have contact with another person to practice the techniques. Jason Vigil, Black Belt and owner of Island Jiu-Jitsu, and Tammy Chang, Purple Belt, will lead the workshop.";;"Teens - Children: $20 Per Class for Walk-Ins, $65  Per Month for 4 Classes/Month, $100 Per Month for Unlimited Classes, $170 10-Class 6-Month Punch Card. Monthly Membership and Punch Card Benefits - Free Open Mat; Available Class Discounts: First Week Free for Youth’s & Children’s Classes (includes Free Gi Rental), 15% off for Parent/Guardian Active Military, Ohana (2+ immediate family members), Visiting Atos students will receive 50% off drop-in rates; Adults: $20 Per Class, $65 Per Month for 4 Women’s Only Classes/Month, $100  Per Month for 8 Classes/Month, $150 Per Month for Unlimited Classes, $170 10-Class 6-Month Punch Card. 4 or 8 Class/Month Membership Benefits: Free Open Mat. Available Class Discounts: Active & Fit members receive a free unlimited jiu-jitsu membership (effective 1/1/19),  First Class Free for Oahu Residents Only (includes Free Gi Rental), 15% off for Active Military, Students (Adult Memberships Only), Ohana (2+ immediate family members), Visiting Atos students will receive 50% off drop-in rates.";"https://www.islandjiujitsu.com/schedule/";;"Jason Vigil";"1 free trial class offer!";"islandjiujitsu@gmail.com";"https://www.facebook.com/islandjiujitsu";"https://www.youtube.com/channel/UCKS1NP0snM0ewX5lpzWx6qw";"https://youtu.be/EB4R0Q9Xeho";;1;552;
"Brazilian Freestyle Jiu-Jitsu Manoa Academy";"http://brazilianfreestylejj.com/";(808) 392-8330;"1337 Lower Campus Road";"Honolulu";"HI";96822;;"United States";"The Brazilian Freestyle Jiu-Jitsu (BFJJ) / Manoa Academy was founded in 1994 under the guidance of Professor Romolo Barros. The BFJJ / Manoa Academy is located on the grounds of the UH Manoa Campus, and is recognized as an official Registered Independent Organization (RIO) by the University. In the heart of Honolulu, and just a few minutes from Waikiki Beach, the Manoa Academy provides convenient access, plenty of parking, and a vibrant atmosphere. ";;;;;;;;;"Mon, Fri: 8:00pm-10:00pm, Wed: 7:30pm-9:00pm";"Romolo Barros";;"barroshawaii@hotmail.com";"https://www.facebook.com/brazilianfreestylejiujitsu/";;;;0;545;
"Caveirinha Jiu-Jitsu Family Academy Honolulu";"https://cjjfacademy.com/";(808) 983-9203;"3650 Waialae Ave";"Honolulu";"HI";96816;;"United States";"Caveirinha Jiu Jitsu Family (CJJF) is a premiere Brazilian Jiu Jitsu Academy with a growing number of affiliated schools worldwide. CJJF has been a culmination of over 25 years of building strong bonds through the gentle art. We provide training to students throughout Brazil, United States, and Europe. CJJF always provides a safe and clean training environment while ensuring the most effective training experience. At CJJF we strive to help students get the most out of their training. Hawaii has become our association headquarters and we have six academies to choose from. Our academies offer classes for people of all ages and experience levels a chance to learn and have fun in an organized and safe environment. Brazilian Jiu Jitsu has helped many people get fit and maintain an active and healthy lifestyle. We welcome people of all skill levels, ages, and genders. CJJF offers classes for people who are interested in competition as well as for those who just want to get in shape or learn self-defense. Jiu Jitsu is a wonderful art and everyone is capable of learning it and enjoying its many benefits. Thank you, Obrigado, and Mahalo!";"https://cjjfacademy.com/wp-content/uploads/2018/02/cjjf-ornament-optimized.png";"https://cjjfacademy.com/program/#1478831863133-45df31a5-848d";"In order to excel in life, people need to have a strong set of values and good character that gives them confidence and determination to achieve his or her goals. The Caveirinha Jiu-Jitsu Childrens Program was created to provide children ages 3-15 with a safe environment that allows them to experience and understand core values like focus, discipline, persistence, cooperation and respect. Caveirinha Jiu-Jitsu provides a challenging yet safe environment for a child to mature towards a real life champion and their full potential. The benefits of practicing Brazilian Jiu-Jitsu goes far beyond their accomplishments on the mats. The discipline and excellence that is required by our instructors often carries over to a child’s behavior at home and in everyday life.";;;;;"https://cjjfacademy.com/schedule/";;"Aldo De Oliveira";"1 free trial class offer!";"info@cjjfamily.com";"https://www.facebook.com/cjjacademy";"https://www.youtube.com/channel/UCTrhNUyxatQcsJ2ls6V7fQA/";"https://youtu.be/GPxlX4P8i4M";;0;546;
