"name";"website";"phone";"address";"city";"state";"zip";"stars";"country";"details";"logo_url";"kids_program_url";"kids_program_detail";"woman_only_program_url";"woman_only_program_detail";"other_programs";"pricing";"schedule_url";"business_hour";"head_professor";"special_offer";"email";"facebook_url";"youtube_channel";"video_url";"awards";"multiple_locations (0=Yes, 1=No)";"id";"NOTES"
"Cheyenne Brazilian Jiu Jitsu";"https://cheyennebjj.com/";(361) 945-6213;"108 W. 18th St.";"Cheyenne";"WY";82001;;"United States";"Our instructors provide a fun and safe training environment that is focused on the student and their journey. We offer classes for Adults and Children ages 4 and up in Jiu-Jitsu, and Kickboxing.";"https://i0.wp.com/cheyennebjj.com/wp-content/uploads/2019/08/cropped-cheyenne-bjj-vector-logo-6.png?w=1954&ssl=1";;;;;"Kickboxing";;"https://cheyennebjj.com/schedule/";;"James Rawley";;"cheyennebjj@gmail.com";"https://www.facebook.com/CheyenneBJJ/";;;;1;1639;
"Wyoming Chapter of Modern Arnis";"http://www.cwarnis.com/";(307) 637-4386;"236 Manewal Dr";"Cheyenne";"WY";82009;;"United States";;;;;;;"Arnis, Shaolin, Tai Chi, Bagua, Hsing-I, Silambam/Lathi, Guan Shu, Closed Door Silat";;;;;;;;;;;1;1534;"No BJJ Classes"
"American Martial Arts Systems";"https://www.cheyennekarate.com/";(307) 634-6776;"2528 E Lincolnway";"Cheyenne";"WY";82001;;"United States";"Discover superior health and fitness for your entire family at American Martial Arts Systems. We offer kid lessons for karate and martial arts programs for adults to help get fit, learn self-defense, and most importantly, have FUN!";"https://cdn.website.thryv.com/e926236909b44558bf2acf5053c63928/dms3rep/multi/mobile/299.png";"https://www.cheyennekarate.com/martial-arts-programs#KIDS";"At American Martial Arts Systems, we believe that martial arts can be a true life-changing adventure! Let our top-notch instructors guide you towards growth and empowerment with self-defense, fitness and martial arts programs.  Trust us, your kids are going to love it here! We don't just offer children classes, we REVOLUTIONIZE their confidence and lifestyle. Our goal is to offer professional martial arts instruction, self-defense, and positive mental health techniques. We believe that learning should be fun. Our academy offers movie nights, buddy nights, parent's nights, and holiday events. Our instructors are trained and qualified to teach children of all ages. We incorporate a ""customized"" training approach to each child, so techniques are taught appropriately according to age and skill level.";;;"MMA, Judo, Kenpo, Muay Thai Kickboxing, Wrestling, Kid Safe & Bulling Proofing Workshops, Self Defense Classes, Personalized Fitness, Motivational Programs";;;"Mon: 2:00pm-9:00pm; Tues, Wed, Thurs: 12:00pm-9:00pm; Fri: 3:00pm-7:30pm; Sat: 10:00am-2:00pm";;;"info@cheyennekarate.com";"https://www.facebook.com/acadamyofamericanmartialarts/";;"https://youtu.be/zGnsdjQSoMo";;1;1529;
"Momentum Academy of Martial Arts";;(307) 399-1417;"3151 Nationway";"Cheyenne";"WY";82001;;"United States";;;;;;;;;;;;;;;;;;1;1531;"Closed"
"Quest Taekwondo Academy";"https://questtaekwondowy.com/";(307) 432-9668;"3412 Myers Ct";"Cheyenne";"WY";82001;;"United States";"Established in 1998, Quest Taekwondo Academy is dedicated to offering the highest quality martial arts instruction in Cheyenne.  We provide a complete Taekwondo training experience. We focus on all aspects of taekwondo including: techniques, self defense (ho sin sul), sparring (kyeorugi) and forms (poomsae). We also promote good citizenship and academics with our curriculum. Attendees are expected to help out at home as well as at the academy. Quest is a member club of USA Taekwondo. All adult instructors are Safe Sport certified and all black belts are certified through the Kukkiwon, the World Taekwondo Headquarters, located in Seoul, South Korea.";"https://questtaekwondowy.com/wp-content/uploads/2018/03/quest-banner-transparent-2.png";;;;;;;"https://questtaekwondowy.com/class-information";;"Michael Carey";;"info@questtaekwondowy.com";"https://www.facebook.com/questkdwy/";;;;1;1532;"No BJJ Classes"
"Black Dragon Martial Arts";"https://blackdragonmartialartswy.com/";(307) 287-2022;"415 W. 28th St.";"Cheyenne";"WY";82001;;"United States";"Here at Black Dragon Martial Arts you will find an open minded, friendly, fun, and family oriented type of environment wrapped with serious and practical training. At Black Dragon Martial Arts, the following forms of martial arts are taught in combination with Competition Training, and Weapons: Tae Kwon Do, Two Forms of Jiu Jitsu - Kamshin, Brazilian.";"https://blackdragonmartialartswy.com/wp-content/uploads/2019/05/cropped-patch2-2.gif";;;;;"Tae Kwon Do, Tai Chi";;"https://blackdragonmartialartswy.com/?page_id=649";;"Jerry Davis";;"blackdragonmartialartswy@yahoo.com";"https://www.facebook.com/wyblackdragon";;;;1;1638;
"Wadochi Martial Arts";;(307) 222-2049;"4400 Wrangler Rd";"Cheyenne";"WY";82009;;"United States";;;;;;;;;;;;;;;;;;1;1533;
"Cheyenne Brazilian Jiu Jitsu";"https://cheyennebjj.com/";(361) 945-6213;"108 W. 18th St.";"Cheyenne";"WY";82001;;"United States";"Our instructors provide a fun and safe training environment that is focused on the student and their journey. We offer classes for Adults and Children ages 4 and up in Jiu-Jitsu, and Kickboxing.";"https://i0.wp.com/cheyennebjj.com/wp-content/uploads/2019/08/cropped-cheyenne-bjj-vector-logo-6.png?w=1954&ssl=1";;;;;"Kickboxing";;"https://cheyennebjj.com/schedule/";;"James Rawley";;"cheyennebjj@gmail.com";"https://www.facebook.com/CheyenneBJJ/";;;;1;1530;"Duplicate with id # 1639"
"Deo Jiu Jitsu Laredo";"https://deojiujitsu.wixsite.com/website";(956) 401-1771;"216 N. Zapata Hwy, Ste 11";"Laredo";"TX";78046;;"United States";"Started Jiu Jitsu in September of 2008 with a local school ran by blue belts. Two years later. He received his blue belt from Professor Ronny Lis from Deo Jiu-Jitsu Academy / Team Ronny Lis from Brazil training out of Austin TX. He additionally received his purple belt from the hands of Ronny Lis. Grand Master Deocelio Paulo award him his brown belt in 2012. He traveled to Brasilia Brazil in June of 2018 to train with Master Deo and his team and get to know Brazil. He was awarded his black belt from the hands of Grand Master Deo himself. It was a dream and honor to be belted in Brazil at the main academy.";"https://static.wixstatic.com/media/f2e86f_7b1ee49d4ca2446ebaef14ec1bcb86dc~mv2.png/v1/fill/w_120,h_120,al_c,q_80,usm_0.66_1.00_0.01/Untitled%20design.webp";;"Deo Jiu Jitsu Laredo is a family oriented academy. We accept kids from age 5 up to 12 years old. 13 year old and up will be in the teen and adult class.";;;;;;;"Edgardo Venegas";;"deojiujitsularedo@gmail.com";"https://www.facebook.com/deojiujutsularedo/";;;;1;1361;"Duplicate with id # 1585"
"Semper Fortis Jiu Jitsu";"https://www.texasbjj.com/";(210) 993-2021;"5723 N Foster Road, Suite 112";"San Antonio";"TX";78244;;"United States";"Whether you are a beginner or a seasoned BJJ practitioner, our helpful instructors are trained to assist you in effectively reaching your fitness and self-defense goals. We are a traditional martial arts school, but more then a martial art, Brazilian Jiu Jitsu is a lifestyle. Semper Fortis Jiu Jitsu seeks much more than winning competition medals. Our goal is to promote health, well-being, self-confidence, and mental toughness in a safe, encouraging, and inspirational environment to properly prepare our students for all of the challenges of life. Our motto ""Brazilian Jiu Jitsu Saving Lives"" is a fundamental belief that through Brazilian Jiu Jitsu our students can attain better physical fitness, healthier lifestyle, personal self defense and ""Bully prevention"" for children and we believe these benefits can literally save lives. Our class structure condenses an immense diversity of Brazilian Jiu Jitsu into our core fundamental moves combined intelligently and safely to optimize your learning. We are here to help you reach all your fitness goals. Our team will listen to your needs and develop a customized workout for you to achieve your goals. We look forward to showing the people of San Antonio how BJJ can help you!";"https://www.texasbjj.com/s/cc_images/cache_6190828.jpg?t=1554842709";;;;;"Judo, Ginastica Natural";"Prices for adults Age 16 and over is $110 a month and children age 15 and younger is $100 a month.";"https://www.texasbjj.com/schedule/";;"Saad and Suay Al-Aziz";"30 day free trial";"smalaziz@hotmail.com";"https://www.facebook.com/SemperFortisBJJ/";"https://www.youtube.com/channel/UCvOmFELNVojX7N_ahDDVieQ";"https://youtu.be/O-YRHM9eEqg";;1;1313;"Duplicate with id # 1564"
"John's Gym Mixed Martial Arts & Fitness";"https://www.johnsgymatx.com/";(512) 621-8136;"11416 Ranch Rd 620 N";"Austin";"TX";78726;"5/5 Stars";"United States";"John’s Gym Mixed Martial Arts and Fitness is Austin’s most credentialed Martial Arts Program. We train all skill levels and ages in the most effective self defense and fitness systems in the world. For over 8 years, John’s Gym has specialized in Brazilian Jiu Jitsu, Muay Thai, Boxing, and Mixed Martial Arts. Our training programs are the perfect fit for anyone wanting to get in better shape, learn self defense, compete or a combo of all three. Be Your Best, Train With The Best –  train at John’s Gym Mixed Martial Arts and Fitness in a family friendly environment with people who have world-class credentials and a system proven to develop the best version of yourself.";"https://www.johnsgymatx.com/wp-content/uploads/2019/07/logo_3.png";"https://www.johnsgymatx.com/class/kids-martial-arts-class-austin-cedar-park/";"Welcome to the #1 Rated Kids Martial Arts Program for Self Defense in NW Austin / Cedar Park. We empower your child with confidence, discipline, and practical self defense. Our instructors are Certified Professionals with a combined 15yrs of teaching experience ensuring your child receives top notch instruction while having fun and learning to defend themselves. We have a great group of quality kids in our Kids Brazilian Jiu Jitsu classes and we look forward to welcoming your child, too.";"https://www.johnsgymatx.com/class/womens-only-self-defense-class-at-johns-gym-cedar-park-austin-tx/";"Each of us is aware of a woman that has been put into a compromising situation where they felt their safety was at risk. Perhaps we even know of someone that has been attacked by a stranger or even a “loved one”. Perhaps that person is you. John’s Gym has put together a women’s only self defense class to help women of all ages be able to PROPERLY defend themselves. John’s Gym is a family fitness and martial arts gym where we offer a wide variety of fitness and martial arts programs, and now we’re putting it all together for practical self defense use. We are proud to offer one of Austin’s first complete women’s self defense classes in a small group setting – minimum 5 women. Most women’s self defense classes focus on defending an attacker while standing, leaving the ground portion completely out of the equation. When attempting to subdue an attacker it is very important to know how to defend standing up, but just as important, if not more importantly, what do to when on the ground.";"Boxing, Muay Thai, MMA";;"https://www.johnsgymatx.com/schedule/";"Mon-Thurs: 11:30am-1:00pm, 4:00pm-9:00pm; Fri: 11:30am-1:00pm; Sat: 10:00am-1:00pm";"John Ramseier";"30 days free trial offer!";;"https://www.facebook.com/johnsgymatx/";"https://www.youtube.com/user/JohnsGymATx";"https://youtu.be/yoiuCvsUEmw";;1;1249;"Duplicate with id # 1541"
"Integrated Martial Arts of Utah";"http://54thstreetgym.com/";(801) 301-6436;"4074 South 300 West Commerce Drive";"Murray";"UT";84107;;"United States";"Our martial arts gym in Murray, UT specializes in the Bihonte (Bee-hon-te) Combativos System, which is a composite group of highly effective developed martial arts systems that combine to form a unique system of martial arts. The Bihonte system has as its core, five unique martial arts systems that each focus on various aspects of hand-to-hand combat. These five systems include Mokuraiken Kempo which is emphasized by lightning fast strikes and low kicks, Jeet Kune Do (Bruce Lee’s method of kickboxing and Wing Chun), ShihKeafma (Filipino Stick and Blade Arts), & Brazilian Jiu-jitsu/BJJ (specifically Pedro Sauer Gracie Jujitsu), and Hai Ki Chi Do (stand up Jiu-Jitsu), each of which was developed and practiced by various martial arts masters and founders who sought to develop one highly effective martial arts system that would incorporate and complement each of the individual systems and yet allow for effective fighting methods which incorporated a blend of striking, kicking, throwing, take downs, submissions, grappling, conditioning, joint locks, individual weapons training, and weapon disarmament. In addition to martial arts training the 54th Street Gym offers Fusion Fit training for men and women which is a unique form of heavy punching bag, focus mitt, thai pad, belly pad, shadow boxing, and plyometrics designed to use the body’s own natural weight for conditioning. It is an excellent way to get in shape, stay in shape, or improve your shape.";"http://54thstreetgym.com/wp-content/uploads/2018/04/Combativos-e1522785286540.gif";"http://54thstreetgym.com/kids-program/";"Looking for a fun, exciting activity for your kids? Check out our kid’s martial arts in Murray, UT! At Integrated Martial Arts, we believe that the foundation of martial arts training should be a broad one. Our children’s martial arts classes draw upon the same great sources for striking, kicking, grappling, and self-defense as our adult classes, but provide that training in a single, integrated format designed specifically for a younger audience. Students will learn grappling from Brazilian Jiu-jitsu, striking from Muay Thai, Kickboxing, Taekwondo, Kempo and Kali, along with self-defense courses, and anti-bullying skills, all in a format that is fun and safe for kids of all ages. We have several programs for kids. Beginners and Advanced as well as a class that is actually done with the parents if they choose to participate. The Beginner Kid’s/Jr. Grappler’s class is for kids that are 7-15 years of age and who have never done any martial arts classes. In the Jr. Grapplers program, we focus on 30 non-violent self-defense techniques that teach children to “neutralize and negotiate” with the bullies. Verbal assertiveness strategies are a major portion of this curriculum. A child needs absolutely no experience to start, and we guarantee a noticeable increase in your child’s confidence within a few weeks! In addition to the Gracie Brazilian Jiu-Jitsu, we teach the kids a combination of punching, kicking and simple self-defense skills. The other group is the Kids Advanced for kids 7-15 that have achieved at least a gold belt rank and above. If your child trained in another martial art they may be allowed to participate in this class after an initial assessment period. We want to make sure that every student has a good foundation to allow them to progress with the other kids in the class. Kids in this martial arts class will engage in controlled sparring and grappling. The parent/child class is for kids 4-7. It is done once a week and is often done with the parent so that the parents can work with the child thru the week. We teach the kids basic self-defense techniques while instilling the foundational principles of leverage and control. The secret to the success of this program is that we make the lessons so fun that the kids beg for more!";;;"Jeet Kune Do, Kali, Mokuraiken Kempo, Kickboxing Boot Camp";;"http://54thstreetgym.com/schedule/";;"Dan Berry";;"54thstreetgym@gmail.com";"https://www.facebook.com/gracieacademyutah/";;;;1;1369;"Duplicate with id # 1587"
"LaClair Academy - Martial Arts & Movement";;(802) 473-9080;"32 Depot Street";"Lyndonville";"VT";"05851";;"United States";"Currently our program focuses primarily on Brazilian Jiu-Jitsu for Sport and Fitness, and Shokido Combat Jiu-Jitsu for Self-Defense and MMA fighting. Group classes, individual private lessons (1-2 students), and semi-private lessons (3 to 4 students at a time) are all available. Private group training, seminars, and demonstrations are available upon request. Common topics of instruction include basic self-defense, sport BJJ, no-gi sport grappling, striking fundamentals for MMA, grappling for MMA, advanced self-defense topics, nutrition & fitness fundamentals, and ranking requirements for both Shokido Jiu-Jitsu and Brazilian Jiu-Jitsu.";;;;;;"Shokido Combat Jiu-Jitsu for Self-Defense, MMA";;;"Tues, Thurs: 6:30pm-9:00pm ";"Adam LaClair";;;"https://www.facebook.com/nekmma/";;;;1;1399;
"Roanoke Jiujitsu Club";;(540) 312-3897;"1316 E Washington Ave";"Vinton";"VA";24179;;"United States";;;;;;;;;;"Tues, Thurs: 7:00pm-9:00pm";;;"roanokejujutsu@gmail.com";"https://www.facebook.com/roanokejujutsu/";;;;1;1424;"Duplicate with id # 1604"
"Rilion Gracie Jiu Jitsu Association of Green Bay";"http://www.riliongraciegreenbay.com/";(920) 664-6969;"425 S. Military Ave";"Green Bay";"WI";54303;;"United States";"We offer instruction in authentic Gracie Jiu Jitsu, using the teaching method and philosophy of Master Rilion Gracie. Gracie Jiu Jitsu was founded in the 1920's by Rilion's father, Grandmaster Carlos Gracie Sr., and has been proven to be the most effective form of self defense ever developed. Our goal is to give every student, regardless of age, gender, body type or physical ability, the tools needed to defend themselves against bigger, stronger, and more physically capable opponents. We offer structured classes for both adults and children. Our adult program features beginners and advanced classes in traditional Gracie Jiu Jitsu, as well as a kickboxing class. No matter what your level of fitness or ability we will have a class to fit your needs. Our kids program offers physical and mental benefits to contribute to a healthier and happier lifestyle for your child. Our anti-bullying curriculum was specifically developed with the assistance of mental health professionals and school personnel. Learn Jiu Jitsu from Green Bay's ONLY Gracie Jiu Jitsu First Degree Black Belt, who received his black belt DIRECTLY from Master Rilion Gracie!";"http://nebula.wsimg.com/fff06d1c97bdbd9cf1e37d6c208936cf?AccessKeyId=BCCC985B05586F4874CC&disposition=0&alloworigin=1";"http://www.riliongraciegreenbay.com/classes.html";"Our Kids Program gives your child the self-control and ability to handle life’s threatening situations, while building a strong foundation of self-confidence. This confidence will enable your child to develop a calmer and more tolerant disposition and be able to interact with peers and adults in any situation. Gracie Jiu Jitsu will help bring an emotional balance that is an important key to developing moral values like inner peace, harmony, leadership, responsibility, and courage. Each class consists of physical exercises, self defense techniques, and educational games. Our method will develop your child’s coordination, agility and flexibility in a fun and safe environment. Becoming more confident in themselves, as well as improving self-esteem and tolerance, will help each child grow into a more complete individual who is able to succeed against the challenges life presents them with. Open to ages 5 through 14. This class focuses on using the basics techniques of Brazilian Jiu-Jitsu using a traditional gi/kimono.  Beginners will learn how to: break falls to prevent head or back injury, defend against common grips like the headlock or bear hug from behind, and immobilize an attacker on the ground until they are able to escape or help arrives.";;;"Kickboxing";;"http://www.riliongraciegreenbay.com/classes.html";;"Brady Buckman";;"brady@riliongraciegreenbay.com";"https://www.facebook.com/Rilion-Gracie-Jiu-Jitsu-Green-Bay-253788174679425/";;;;1;1524;"Duplicate with id # 1637"
"CTA Madison";"https://www.bjjmadison.com/";(608) 338-8298;"46 North Bryan St";"Madison";"WI";53704;;"United States";"Jiu-Jitsu is for everyone. At the Caio Terra Academy in Madison, Wisconsin, we strictly follow the curriculum personally developed by 12 time world champion Caio Terra. No matter what your goals are, whether it’s fitness or self defense, our curriculum, which has been tested on the worlds biggest stage, can help you achieve your goal. Our goal, like that of our professor, isn’t just to build champions on the mat, but where it matters most: in life!";;"https://www.bjjmadison.com/kids/";"Studies show that kids who enroll in martial arts tend to have better grades, understand the importance of goal setting, have higher self esteem, and develop personal discipline. And the best part is that they do this all while having fun! The training your child will receive at Caio Terra Academy Madison will last a life time. We will help your child achieve their full potential by increasing their self-esteem and confidence while teaching them an effective martial art.";;;;;"https://www.bjjmadison.com/schedule/";"Mon-Fri: 5:30pm-9:00pm, Sat: 7:00am-noon, Sun: noon-2:00pm";"Jordan Wilson";;"info@bjjmadison.com";"https://www.facebook.com/ctamadison/";"https://www.youtube.com/channel/UC6rffmEaxX26XdArPBLKQ3A";"https://youtu.be/ZT3cDXxbSnY";;1;1521;"Duplicate with id # 1634"
"Fight Prime Training Center";"https://fightprimetc.com/";(608) 665-2155;"1820 S Park St";"Madison";"WI";53713;;"United States";"Learn the world’s most effective martial arts to live your fittest, most confident, and focused life.";"https://fightprimetc.com/wp-content/uploads/2017/04/fight-prime-training-center-logo.jpg";"https://fightprimetc.com/kids-bjj-madison/";"Fight Prime’s Amazing Kids BJJ Madison Classes Won’t Just Make Your Child Safer, Stronger & More Fit…They’ll also become more focused, confident, and well-behaved too. That’s because our classes aren’t just about exercise and self-defense…They’re about helping your child grow stronger & more focused on the inside.";;;"Krav Maga Self-Defense, Wrestling, Muay Thai Kickboxing, StrikeFit Kickboxing / Krav Conditioning ";;;;"Gabriel H.";;"info@fightprime.com";"https://www.facebook.com/FightPrimeTrainingCenter/";"https://www.youtube.com/channel/UCg3pAeSxx9DGupf8RH4UZRg";"https://youtu.be/CTvPgA4ASq8";;1;1522;"Duplicate with id # 1635"
"Green Bay Jiu Jitsu";"https://www.greenbayjj.com/";(920) 430-0866;"2554 Larsen Rd";"Green Bay";"WI";54303;;"United States";"We are Northeastern Wisconsin’s top martial arts academy for Brazilian Jiu Jitsu - teaching sport and self defense jiu jitsu, training with gi and without. Whether you’re interested in competing, getting in shape, or have never done martial arts, our classes are designed to fit the needs and individual goals for students of all ages. Experience a fun, family friendly team environment and all the benefits of a jiu jitsu lifestyle! We are an affiliate of Scott Huston’s 360 Brazilian Jiu Jitsu - The Milwaukee areas’ #1 Brazilian Jiu Jitsu Academy. Green Bay Jiu Jitsu is also the home of several elite competitors, who regularly bring home IBJJF gold medals at the regional, national, and international levels–competing under the Wisconsin 360 Jiu Jitsu team banner.";"https://www.greenbayjj.com/~qkimonos/GBJJ/wp-content/uploads/2018/01/grey-logo-768x768.png";"https://www.greenbayjj.com/kids-classes/";;;;;"Annual Memberships: Unlimited Sessions: $100 a month; Once a Week: $65 a month; Kids: $60 a month; Family Plans: Special Rates for Multiple Member Per Family";"https://www.greenbayjj.com/schedule/";;"Rob Schuster, Andy Kazik";;;"https://www.facebook.com/greenbayjiujitsu/";;;"Rob Schuster - 2019 IBJJF Pan Championship – Master 3 Black Belt Light Weight Bronze Medalist; 2018 Chicago Fall Open – Master 3 Black Belt Light Weight Silver Medalist & Master 3 Black Belt Open Champion; 2018 Chicago Spring Open – Master 3 Black Belt Light Weight Champion; 2018 Atlanta Winter Open – Master 3 Black Belt Light Weight Champion; 2017 IBJJF European Championship – Master 3 Brown Belt Light Weight Silver Medalist; 2016 IBJJF Master World Championship – Master 3 Brown Belt Light Weight Silver Medalist; 2016 IBJJF Pan Championship – Master 3 Brown Belt Light Weight Champion & Master 3 Brown Belt Absolute Bronze Medalist; 2015 IBJJF Pan Championship – Master 3 Brown Belt Light Weight Silver Medalist & Master 3 Brown Belt Absolute Bronze Medalist; 2014 IBJJF Pan Championship – Master 2 Purple Belt Light Weight Bronze Medalist & Master 2 Purple Belt Absolute Bronze Medalist; 2013 IBJJF Pan Championship – Senior 1 Purple Belt Light Weight Bronze Medalist; Multi-Time Chicago Open Weight and Absolute – Champion. Andy Kazik:  2002 – NCAA Division 3– National Champion – Undefeated Season- Lawrence University only Wrestling National Champion in school History; 2018 Chicago Summer Open – Adult Black Belt Heavy Silver Medalist; 2018 Chicago Spring Open – Master 2 Black Belt Heavy Champion; 2018 IBJJF Pan Championship – Master 2 Black Belt Heavy Bronze Medalist; 2017 IBJJF NoGi World Championships – Master 2 Black Belt Heavy Champion; 2017 Summer Chicago Open – Master 2 Black Belt Heavy Champion; 2017 IBJJF European Championships – Master 2 Brown Belt Heavy Champion & Master 2 Brown Absolute Champion; 2016 IBJJF World Championships – Master 2 Brown Heavy Champion & Master 2 Brown Absolute Champion; 2015 IBJJF Pan American Championships – Master 1 Brown Heavy Champion & Master 1 Brown Absolute Champion; 2015 Five Grappling Invitation Championship GI – Master 1 Brown Belt Heavy Champion & Master 1 Brown Absolute Champion; 2015 Five Grappling Invitation Championship NoGi – Master 1 Expert Belt Heavy Champion & Master 1 Expert Absolute Champion; 2014 IBJJF Pan American Championship – Master 1 Purple Belt Champion & Master 1 Purple Absolute Champion; 2014 IBJJF Pan American Championship – Master 1 Purple Belt Champion & Master 1 Purple Absolute Champion; 2013 IBJJF World Championship – Master Purple Heavy Bronze Medalist & Master Purple Absolute Silver Medalist; 2012 IBJJF Pan American Champion – Master Blue Belt Heavy Champion & Master Blue Absolute Champion; Multiple Absolute Champion at IBJJF Chicago Open, Combat Corner, UGC, and Cage Grappling";1;1523;"Duplicate with id # 1636"
"North Sound Brazilian Jiu-Jitsu (NSBJJ)";"https://www.northsoundbjj.com/";(425) 870-0796;"9015 Vernon Road";"Lake Stevens";"WA";" 98258";;"United States";"North Sound Brazilian Jiu-Jitsu (NSBJJ) is the largest Brazilian Jiu-Jitsu school in Snohomish County.  We are a member of the Zenith BJJ team, founded by Rodrigo Cavaca and Robert Drysdale.  We have plenty of advanced, intermediate and beginner students, from the elite tournament competitor to the couch potato just trying to get into shape, NSBJJ has something for you.   If learning the most efficient form of self-defense, getting into incredible shape, making new friends and having fun all at the same time sounds good to you then NSBJJ is your place.";;"https://www.northsoundbjj.com/kids.html";"NSBJJ has a fantastic kids program led by Coach Dustin Brimhall. The Kids class is open to kids 6-up. Classes are Monday, Tuesday and Thursday evening.   ";;;"Judo";;"https://www.northsoundbjj.com/classes.html";;"Michael Simpson";;"nsbjj@comcast.net";"https://www.facebook.com/NSBJJ/";"https://www.youtube.com/user/NSBJJ";"https://youtu.be/rd6dRSAc96s";;1;;
"Wakizashi BJJ";"https://www.wakizashibjj.com/";(360) 499-6459;"265 NE Kettle St #103";"Oak Harbor";"WA";"98277";;"United States";"Wakizashi BJJ is a Veteran owned Jiu-Jitsu school located in Oak Harbor, Washington. Our Mission is to spread the art and principles of Jiu-Jitsu to our community in support of the individual both physically and mentally with the hopes to promote growth, progress, and discipline ON and OFF the mats.";"https://static.wixstatic.com/media/56952e_3ec8271a911c46258b9296d310b025ab~mv2.png/v1/fill/w_328,h_328,al_c,q_80,usm_0.66_1.00_0.01/wave_logo.webp";;;;;;;"https://www.wakizashibjj.com/schedule-rates";;"Elias Trevino";;"wakizashibjj@gmail.com";"https://www.facebook.com/WakizashiBJJ/";;;;1;;
"Defiance BJJ";"https://www.defiancebjj.com/";(253) 533-0667;"7315 27th St W, Suite D";"University Place";"WA";" 98466";;"United States";"At Defiance Brazilian Jiu Jitsu we believe that jiu jitsu is not a black and white art but a spectrum of colors. This reflects the many different kinds of people who train in and benefit from the art. Brazilian Jiu Jitsu is specifically designed to accommodate a wide array of body types and learning styles. ";"https://www.defiancebjj.com/images/crown-black.png";;;;;;;"https://www.defiancebjj.com/schedule";;"Stuart Hoisington, Jesse Bardizian";;;"https://www.facebook.com/defiancebjj/";;;;1;;
"Phantom BJJ";"https://www.phantombjj.com/";(253) 569-6568;"26207 Maple Valley Black Diamond Rd SE,  Suite A";"Maple Valley";"WA";"98038";;"United States";"Phantom BJJ is a part of the Foster BJJ family, and the home of Brazilian Jiu Jitsu in King County. Head Coach, Bing Crook, has been training in Brazilian Jiu Jitsu since 2005, and received his Black Belt from BJJ Black Belt, James Foster, on September 14, 2013. With the help and guidance of Coach Foster, and the love for Brazilian Jiu-Jitsu on October, 2011, Bing decided to take his passion for coaching and open his own school. Whether you are a beginner or advanced and looking to compete, are completely new to martial arts or you just want to have a fun hobby that keeps you in shape, Phantom BJJ offers a safe and friendly place to train and learn. ";"https://www.phantombjj.com/application/files/5514/6092/2216/pbjjslider001.png";;;;;;;"https://www.phantombjj.com/Locations-and-Schedules/maple-valley-schedule";;"Bing Crook";;"coach@phantombjj.com";"https://www.facebook.com/Phantom-BJJ-332195563483731/";"https://www.youtube.com/channel/UChVrl_XikUVk6dsDdfrmsbQ";"https://youtu.be/BgFyrVtR9Aw";;1;;
"Universal MMA";"https://universaljj.com/";(360) 210-4588;"217 NE 4th Ave";"Camas";"WA";"98607";;"United States";"We are an official Gracie Jiu Jitsu Team Pedro Sauer Affiliate. Our instructors have a combined experience of more than 30 years in martial arts including Brazilian Jiu Jitsu, Judo, Kali & Escrima, Boxing, Kickboxing, and Wrestling.";"https://universaljj.com/wp-content/uploads/2014/10/universal-small-logo.png";;;"https://universaljj.com/disciplines/womens-brazilian-jiu-jitsu/";"Brazilian Jiu-Jitsu (BJJ)is a martial art and one of the fastest growing sports in the world. It is a self defense system that focuses on using leverage rather than brute force to overcome attackers and opponents. Universal MMA is the longest running Brazilian Jiu Jitsu gym in the Vancouver, Camas, Washougal area and the only one offering ladies only classes. ";"Kali, Kickboxing, Combat Conditioning";;"https://universaljj.com/classes/";;"Mel Locke";;"info@universaljj.com";"https://www.facebook.com/UniversalJiuJitsu";"https://www.youtube.com/user/UniversalJiuJitsu";"https://youtu.be/6o4DhWP0s6E";;1;;
"Northshore MMA";"https://northshoremma.com/";(206) 717-4417;"15815 Woodinville Redmond Rd, NE #3";"Woodinville";"WA";"98072";;"United States";"NorthShore Mixed Martial Arts Academy, Building Champions from the Ground up since 2008. Our mission is to help our members develop physically and mentally through the highest quality martial arts and fitness instruction. We seek to improve the lives of as many individuals as possible by creating a comfortable learning environment, not limited to any specific body type or gender. We strive to encourage individuals to lead healthier lifestyles, and to assist them in reaching their goals. Discover your full potential through martial arts and fitness training.";"https://s3.amazonaws.com/zenplannerwordpress-stack0/wp-content/uploads/sites/153/2019/01/07153114/northshore-150.png";"https://northshoremma.com/programs/";"The NSMMA Kids Program is designed to teach core values; like focus, cooperation, persistence, discipline and respect. We believe to excel in any endeavor, children need to have a strong set of values and a solid character that gives them the perseverance to achieve his or her goals. NSMMA provides a challenging yet safe environment for a child to develop the characteristics of a champion in all aspects of life. The outcome of continued training at NSMMA goes far beyond accomplishments on the mats. The habits instilled by our instructors often carry over to the child’s behavior at home and at school. Our Kids Martial Arts Program is subdivided in three different groups to accommodate students of different ages and skill levels: Tiny Titans (4-8 years old), Little Badgers (8-12 Years Old), Juniors & Teens (13-15 years old).";;;;;"https://northshoremma.com/schedule/";;"Joe DeRobbio";;"info@northshoremma.com";"https://www.facebook.com/northshoremmaacademy/";;;;1;;
